NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
117.664,85.561,11975,-2116.48,27919.5,368.682,778.239,508.499,1481.45
80.3117,68.6175,6366.38,-813.592,14072.1,594.386,-55.1228,756.966,360.196
-63.2635,132.297,3926.67,-486.546,12229.2,207.278,-132.064,265.025,823.973
35.0805,71.2845,4531.13,-1006.6,10860.3,91.8972,378.849,308.327,349.29
-28.8751,3139.07,126509,-4503.86,240.532,-435.237,6304.64,46481.6,-250.215
177.216,13.2806,4727.74,-910.742,13443.8,397.589,502.078,868.335,2393.84
63.9214,-56.5444,1709.01,-607.023,7474.9,114.715,186.499,139.109,22.0071
32.1056,296.699,5750.55,-454.585,15824.3,643.47,-216.463,579.682,848.11
13.08,50.4797,8902.55,52.9393,21137.4,99.886,-182.627,514.28,628.576
28.034,302.845,4562.6,-913.336,14875.2,355.611,447.22,1862.25,1799.95
-57.6756,1687.28,105903,-4588.47,263.729,-61.8883,1994.85,1017.93,249.664
104.517,35.8634,3745.86,345.721,6625.57,355.628,72.8593,586.105,337.226
292.629,-31.2025,4038,-259.587,10864.1,89.2149,42.1221,447.665,-137.813
187.173,147.574,13836.9,-1101.29,24974.7,235.631,578.589,1655.3,718.619
-51.6388,76.9073,5868.64,660.7,11143.7,123.004,-74.2272,219.106,68.3412
-32.2474,4.35596,2839.13,-25.381,9978.97,-178.711,54.8422,-151.378,-25.5308
444.502,957.249,1719.97,-102.253,3549.74,980.455,161.62,1089.23,880.934
-43.3553,66.4077,4473.79,-694.228,12561.6,23.8363,-12.0916,706.798,497.456
2841.42,3719.43,6431.11,-9500.39,-1288.38,1962.75,4970.18,58914.8,36229
86.7615,53.9104,3490.64,-611.967,10174.2,-321.631,125.299,347.871,152.782
-38.3479,204.423,3033.47,-77.6457,7630.91,196.987,129.032,450.427,638.859
80.7578,127.736,2282.23,-498.182,8562.28,459.83,92.2747,1028.06,1346.68
84.1759,183.502,7626.74,-1232.99,4672.25,178.625,623.391,588.375,668.827
48.3461,64.5226,7489.56,281.877,14898.3,338.995,13.797,395.858,947.618
-82.9608,88.2908,4534.98,-700.914,14544,221.409,197.844,342.966,342.213
163.652,188.431,4450.88,-1000.78,13031.2,59.2656,362.582,662.746,1468.59
-117.821,51.4259,4894.49,-157.38,9536.51,115.897,-104.929,-265.921,247.417
-54.3217,117.134,2477.49,-144.73,7372.9,92.2304,313.185,487.788,104.098
83.1877,19.7999,4106.62,-585.649,6253.61,438.889,175.112,817.267,750.314
-7.29271,61.8518,3681.75,77.5406,7906.72,152.976,-179.878,149.83,547.81
-38.99,343.282,7875.03,-1543.92,15511,310.634,265.782,549.161,840.268
162.088,65.2138,5956.92,-887.53,16472.9,242.107,129.924,1121.89,1167.91
-89.9599,104.61,3307.49,-647.593,10172.9,254.273,300.694,478.101,388.87
118.036,249.835,8268.75,-353.397,11937.5,388.61,420.687,3958.41,1913.31
255.587,73.8948,4363.85,-231.894,11771.3,229.19,-41.6433,655.29,824.139
-2.38492,65.3002,1875.46,-699.014,7377.38,-158.541,123.506,-239.791,276.258
-86.7987,-7.5115,3053.52,-811.788,8851.58,175.821,246.256,163.061,281.329
15.5078,146.446,39278.5,8613.01,29793.6,651.76,-311.308,18217.4,-2.6148
74.2032,249.615,5857.38,-191.516,15150.2,330.156,49.3532,528.976,779.36
-79.5614,161.651,5208.78,149.039,17756.1,62.9867,-55.6353,392.7,976.579
-10.1841,230.95,4187.59,-519.635,7401.29,269.528,122.804,518.151,627.637
75.8973,-83.5581,3645.07,-176.022,10947.2,47.8263,168.488,725.028,287.064
41.884,-4.2311,4592.21,503.179,10473.5,92.5578,-175.228,-133.576,649.464
226.235,93.5418,6293.46,-528.904,15665.8,168.65,83.6233,935.698,333.646
92.383,95.0323,4329.87,-827.285,13473.4,210.846,280.423,357.534,625.589
23.0953,21.8181,4401.35,-225.764,9697.77,511.036,138.686,780.331,758.826
-29.7055,150.042,8602.07,-1277.36,28238.2,272.912,494.805,433.527,1044.47
132.85,147.681,2725.2,332.084,8913.83,12.1205,190.563,276.828,758.464
-40.8935,-9.40875,8111.34,-710.225,16814.4,195.98,365.7,778.121,533.478
192.293,15.8455,2841.54,-852.002,9678.4,213.434,211.112,174.383,620.565
39.9727,168.774,3436.31,-72.9436,13295.9,544.941,-54.5283,462.664,5.01771
125.884,322.777,34350.8,-9.15347,13698.1,84.0688,7.36313,1402.45,9063.81
280.173,325.205,7676.98,-2069.54,14193.5,1235.92,1006.7,2822.35,1570.14
237.073,68.6221,8507.3,-1020.38,17088.9,540.423,332.437,1342.31,875.463
219.598,240.536,4394.07,-785.893,9241.39,72.5935,222.364,961.119,1046.46
72.8104,245.649,4925.63,-91.8588,9211.1,389.249,-171.824,615.346,461.721
-27.8768,700.893,1947.01,-937.525,18739.6,689.107,367.405,1474.67,1586.95
159.324,80.391,8521.42,-659.239,17523.2,286.166,172.112,1187.1,928.763
-137.821,170.158,5158.3,-449.088,10093.9,227.013,222.634,540.418,81.0193
42.2146,1397.06,2166.93,-167.765,2900.75,-9.16762,554.57,2925.08,799.263
12.021,127.847,12757.7,-211.048,23294.1,188.015,-183.687,515.098,1393.94
253.005,102.387,5166.87,-759.433,11932.5,423.162,187.788,558.398,1802.66
-16.8734,16.4196,1232.6,-306.671,237.053,18.3906,25.6109,236.151,266.097
128.421,51.656,4133.57,-320.634,15201.1,111.753,35.4163,569.095,704.659
7.5334,520.453,6251.14,-1111.75,970.878,2647.65,225.782,448.824,1640.92
106.195,34.6894,3298.71,49.1096,8700.58,160.113,144.168,582.347,383.452
131.294,234.643,11893.5,-2199.69,30525.7,510.495,646.061,1208.34,1438.58
-10.4462,52.5382,3030.87,275.165,7191.91,-7.94999,23.2474,129.646,513.45
-45.0781,111.235,5437.5,108.899,8369.13,93.6168,-75.5589,423.602,389.394
81.9289,-44.7579,7424.1,-60.743,-229.689,1722.02,339.272,-5.69437,57.8439
88.0455,3573.92,148379,-6873.13,558.279,24.6375,6531.33,56814.7,-1034.64
1539.53,-61.3935,100882,-3790.71,4663.8,556.815,190.38,-49.6108,228.471
34.0606,243.563,10483.1,-673.727,23782.8,387.042,191.268,1248.52,924.19
80.001,108.958,1836.44,455.015,4246.46,348.92,132.334,1001.16,600.482
53.5574,34.5334,5075.6,-418.457,18439.7,363.752,-51.3499,357.019,456.396
20.5806,53.6319,1978.59,-277.047,7302.8,150.325,101.271,354.711,-41.0684
30.1828,73.0435,7068.06,-1082.68,943.616,1373.2,166.55,199.438,27.8485
224.556,216.306,5765.03,-940.741,15457.9,406.115,141.401,233.252,1185.97
243.31,-30.2471,3179.3,-1225.1,10759.8,214.263,486.596,190.042,1060.76
99.414,126.513,12017.9,-554.966,34309.3,558.234,-203.504,1112.3,593.784
99.7086,145.028,9014.73,-702.431,27193,348.565,263.651,993.737,1254.68
65.9551,-46.0637,3786.28,-767.952,12310.5,278.737,54.2085,173.161,479.032
140.893,-38.9204,4408.59,-499.606,2961.28,-61.2322,-2.26031,674.691,493.052
36.8791,91.9631,5754.53,-599.243,13989.5,304.678,101.009,957.036,722.06
41.9035,-47.0954,3294.1,-559.384,8252.37,187.55,211.262,593.189,357.161
82.2835,48.4892,9127.35,-732.339,16004.1,-39.6814,-42.5477,441.599,1113.3
43.1549,-113.915,3561.12,-54.2772,5290.24,21.8899,-94.0962,-93.1082,46.448
133.655,109.99,3033.31,1.73467,9020.12,182.036,195.049,374.05,1155.29
10.0191,138.779,3535.99,-235.794,6547.35,-15.392,163.614,218.938,17.0468
-122.899,-10.5093,2055.12,224.667,8280.17,51.9343,-42.7398,365.594,-98.127
31.2612,135.096,6548.27,1014.52,11286.2,415.067,-156.324,1024.84,675.698
-5.69549,75.5865,14955,-1054.26,27332,304.997,168.639,475.956,1006.68
135.152,88.7854,28099.1,-2391.82,62683.7,274.773,216.754,-137.485,1392.42
-107.871,196.938,18910.1,-1212.49,37605.1,724.395,115.819,1030.48,935.825
58.7895,84.736,4303.16,-683.521,8412.16,67.5876,195.93,1025.77,503.584
-195.109,114.87,1255.35,-883.125,5702.15,388.917,389.422,995.004,2779.61
51.521,224.601,10146,-1261.65,22140.6,-4.33048,86.1673,1105.79,1539.22
-55.7351,16.3903,2736.08,-803.954,9124.24,-196.821,399.958,-22.9661,204.535
-2289.03,-901.165,7038.17,-862.967,1012.4,524.241,409.33,-605.494,7573.99
35.4583,-42.6607,2290.49,-199.308,8779.3,233.676,-224.884,174.439,333.603
-35.3827,130.007,2889.99,-334.817,11211.5,38.6167,89.5132,454.162,387.39
-119.579,164.745,4843.72,-884.37,11542.6,362.684,68.2522,746.949,188.903
-9.75016,85.279,2431.21,-953.952,9443.45,107.245,290.569,-109.682,404.74
6.73229,228.642,20185.4,136.493,23888.3,284.278,-102.87,886.99,632.867
-15.2481,151.043,2806.75,-427.618,6929.58,181.777,238.011,367.356,340.209
191.636,116.343,5524.95,-999.344,11960,322.218,258.72,1083.7,1495.58
13.0408,11.1887,3860.18,316.182,11281.1,273.524,-95.8349,117.285,686.282
53.5931,116.931,5108.95,-214.498,13388.1,181.752,188.478,645.23,693.117
-99.7354,10.5854,1710.58,262.282,6943.66,143.304,34.1383,-135.891,156.216
119.401,-118.62,2008.84,-514.205,8857.12,459.91,44.4511,467.082,1436.74
12.6306,227.688,4585.28,-662.395,10773.3,362.753,2.54445,822.925,1355.65
-67.2605,135.326,3426.77,-621.813,9205.66,13.5615,129.797,31.6724,-61.0542
67.4757,2356.41,80870.1,-2777.95,249.599,210.491,-614.102,14795.9,-902.975
-19.0101,-1.0692,4847.39,-770.962,11649.3,185.669,122.888,612.006,343.86
-32.3408,-47.714,2896.37,-376.832,8551.72,-214.791,206.217,59.2751,477.313
-53.3187,585.458,16357.2,-196.831,33194.2,336.569,131.643,430.966,598.714
44.7212,96.5885,2782.46,-80.3302,6958.17,297.487,124.669,863.04,272.69
155.393,120.676,2901.84,-119.22,7326.56,34.8006,-86.5967,838.322,403.151
-222.812,111.551,2991.39,-427.93,10146.9,263.127,34.9897,547.959,208.737
169.677,68.2957,2918.25,-60.6822,9951.26,3.0619,66.2182,-148.859,332.938
45.7528,-57.2121,4571.42,-192.288,10541.5,166.618,82.3463,104.921,25.8999
82.848,450.889,19008.1,-954.964,32862.9,432.283,347.911,984.612,2130.19
146.023,66.1314,5217.98,-519.939,9977.34,333.173,142.91,93.5203,1496.44
59.1457,143.025,2675.86,-836.654,10050.3,318.667,162.24,600.836,818.971
17.8972,54.6835,54613.6,-4237.62,1479.61,261.936,212.751,425.238,-474.829
133.273,-32.7818,3915.52,-328.101,9871.16,31.949,277.365,419.608,284.256
46.9672,235.637,5196.01,61.7847,15760,159.147,-180.353,539.988,439.761
-37.6772,40.9952,2514.84,420.468,9475.11,119.861,-26.9652,255.887,405.431
190.894,367.734,10595.4,-1310.62,22171,610.194,711.264,1194.41,2526.81
140.117,73.8346,9988.21,-78.424,18920.6,27.6874,-50.286,681.539,445.823
78.0956,158.626,5880.5,-669.546,14525.9,289.726,366.637,120.663,1057.47
