V1,FSC.A,FSC.PMT.A,SSC.A,BB515.CD117,PerCPCy5.5.CD16.32,Comp.FSC.PMT.A,PE.CD115,PECF594.CD135,Comp.GYG.670.A,PECy5.5.CD3e,PECy7.CD80,DL800.SA.Bio.Ly6G,Comp.LG.562.A,Comp.O.610.A,APC.BrdU,AF700.CD45,APCCy7.CD48,BUV395.CD11b,LiveDead.Blue,BUV615.Siglec.F,BUV661.NK1.1,BUV737.B220,BUV805.CD8a,BV421.CD34,V500.MHCII,BV570.CD4,BV605.Ly6C,BV650.CD150,BV711.SCA.1,Comp.V.750.A,BV785.CD11c,FileName,FileNo,Sample,Group,Batch,FlowSOM_cluster,FlowSOM_metacluster,UMAP_42_X,UMAP_42_Y
196156,186,486,57,230,324,614,236,234,282,294,281,336,232,235,221,676,286,308,298,330,300,808,149,251,373,317,263,421,725,244,200,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,28,5,-3.04470300264509,8.64166212393343
437794,221,514,115,287,539,0,277,268,245,204,375,357,232,239,346,679,364,645,415,311,234,274,218,362,322,399,745,306,524,220,272,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,74,26,7.00308725067359,-2.06293701578017
234433,236,533,80,259,398,503,235,294,197,391,215,314,238,231,510,739,371,273,353,308,638,622,189,240,300,315,659,354,501,216,262,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,37,9,4.92972339675965,4.55636226325817
435589,363,578,179,464,599,0,234,231,212,192,444,535,234,238,277,567,256,687,486,361,255,334,252,298,238,331,499,237,331,241,260,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,32,1,-2.18886546447011,-4.57283172203966
493393,310,532,79,272,450,410,215,273,222,475,334,187,227,225,327,683,320,309,281,353,203,324,496,199,281,359,797,440,666,221,202,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,90,37,6.50969420095853,4.40986623565519
531849,444,611,172,306,571,0,253,361,222,178,484,390,230,235,653,605,485,504,450,331,222,313,193,359,366,353,854,384,552,187,325,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,74,26,7.11272499379575,-1.30208846708174
575819,136,445,114,346,528,35,226,270,227,229,371,474,228,232,272,586,227,710,410,378,245,283,250,295,251,385,600,345,485,241,283,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,15,1,-2.96930402453613,-4.48438115890554
322472,496,612,204,608,582,0,216,316,200,220,410,246,229,233,587,575,365,607,443,367,213,328,256,296,269,347,678,373,451,199,178,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,62,19,0.326938232179608,-3.9741061170197
134044,430,589,251,627,599,0,221,326,197,210,375,320,220,217,606,492,310,684,385,410,228,333,248,384,380,237,815,411,397,253,270,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,72,19,0.390089090731768,-4.10755311024222
107850,272,532,157,283,461,310,209,537,216,266,226,381,235,228,252,607,364,251,354,348,244,593,179,337,303,329,387,284,595,202,195,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,59,17,-0.548605644334919,7.81871712576072
362,197,481,143,277,584,0,232,299,159,205,247,284,240,236,381,693,298,274,333,335,323,625,252,230,259,257,222,274,297,216,237,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,60,18,-0.711035349758437,8.9638457375643
475910,416,587,225,451,246,0,245,394,295,431,549,288,249,224,309,736,612,770,481,356,336,863,342,366,627,548,599,611,854,286,251,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,6,2,-3.1444048638117,7.86341803477786
349835,357,597,145,349,558,288,204,333,183,186,346,309,230,228,258,475,278,661,380,344,208,328,238,230,307,321,544,293,389,226,253,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,54,1,-2.00362036913469,-3.1233241427608
308214,193,488,95,271,455,419,221,198,237,264,354,572,219,232,304,616,283,682,302,330,258,309,233,322,264,246,674,263,576,214,196,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,3,1,-4.75673445116628,-4.97593625053449
56747,193,480,86,360,469,475,228,168,216,249,253,327,229,220,295,558,205,719,307,361,245,263,228,292,284,317,596,225,552,208,203,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,54,1,-1.83039473674524,-3.09560560625327
101681,228,500,106,248,555,0,215,315,237,205,327,527,231,235,263,614,308,617,264,340,245,257,263,271,279,254,488,365,494,222,156,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,26,1,-4.15973013850072,-2.80638829779404
501151,190,482,83,311,513,0,255,214,186,212,289,299,229,233,388,766,457,357,375,347,519,505,249,316,367,312,438,362,496,220,203,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,47,12,4.70650075177856,4.50723191983069
105013,361,562,105,266,563,67,261,265,194,218,240,405,236,230,349,604,275,641,347,341,197,340,217,219,257,279,549,265,379,185,279,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,34,1,-3.32669103622261,-3.00964858809126
267574,408,556,225,485,520,0,204,514,172,234,384,533,224,224,381,706,454,644,425,354,207,813,208,383,327,616,699,292,600,206,388,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,16,6,-0.455845924303438,6.24433408516168
166474,305,532,213,315,666,0,321,461,236,150,501,356,241,235,682,697,507,645,496,328,192,251,256,222,342,452,787,392,389,194,388,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,74,26,7.11562211347397,-1.49421150580907
395815,178,470,96,264,479,333,247,216,246,262,306,461,220,231,208,561,248,698,362,349,267,197,228,354,266,316,606,309,590,226,122,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,3,1,-4.15929517589712,-4.07960231215035
242013,445,558,79,281,413,99,241,242,202,300,48,321,231,233,448,725,486,359,410,342,471,495,213,305,337,237,314,286,534,239,206,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,47,12,4.61743741411805,4.51947996047235
494986,326,548,127,327,518,0,231,246,184,404,298,302,231,241,582,750,448,311,376,334,323,333,233,367,352,350,594,323,475,224,226,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,89,36,5.75755786475521,4.42643750616596
355049,254,543,240,701,551,0,231,134,208,269,387,333,235,236,461,468,324,687,326,418,247,357,219,335,322,356,689,320,349,230,314,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,72,19,0.870304394366658,-3.86174407277963
38556,280,553,112,284,534,213,233,302,218,232,405,345,242,231,297,548,282,714,400,344,226,326,267,267,280,289,548,217,381,238,248,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,54,1,-2.37378875763692,-2.84675694620255
136831,381,591,382,472,620,0,266,301,292,285,522,296,226,232,539,615,351,698,455,523,181,315,234,429,484,560,748,459,460,236,405,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,82,31,10.3074902348309,1.86782669332182
157294,483,608,211,301,525,527,218,226,210,245,454,434,230,217,566,565,238,731,404,378,214,312,204,282,282,408,597,241,475,223,253,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,43,1,-2.75261107796059,-3.91487120244285
90272,331,547,50,230,358,599,213,294,239,279,241,304,218,231,319,638,323,182,314,331,259,798,204,221,541,339,254,373,611,246,158,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,28,5,-2.80741993906048,8.20962726724229
163224,449,602,202,337,594,0,473,37,158,268,448,397,236,238,634,618,509,621,500,327,259,281,169,385,353,436,885,180,539,191,364,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,95,33,6.39529743794952,-2.23009506190501
34269,300,562,112,391,509,500,227,285,179,249,313,573,231,231,272,652,185,785,194,343,245,313,278,335,248,305,725,325,390,221,274,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,4,1,-3.89713338600191,-4.76140044742678
392038,352,565,88,265,530,109,250,244,255,224,345,499,230,241,257,618,328,637,335,340,217,352,211,328,298,420,439,368,447,224,267,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,35,1,-3.81706563491943,-2.92026919259257
266132,272,527,148,261,513,284,227,258,231,229,237,426,228,244,217,597,245,682,303,358,257,370,239,270,259,286,578,342,369,230,262,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,44,1,-3.24110556067749,-3.45555328852006
485182,646,635,271,324,673,0,267,123,183,202,529,277,219,256,606,640,518,635,473,458,287,349,234,131,296,320,828,107,261,206,306,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,84,33,6.43844265559224,-2.21215101521666
51795,210,511,52,214,416,27,222,333,230,212,327,358,223,232,262,629,469,342,255,320,263,758,177,174,622,303,619,328,529,226,237,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,8,4,-2.06865593553056,7.99057327623409
464620,269,542,262,629,593,0,533,446,163,186,264,316,222,234,339,536,429,379,471,341,236,306,208,411,357,437,758,386,408,219,242,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,87,35,5.05050074219647,-0.397350773642453
356016,247,536,130,358,699,0,365,65,97,274,660,314,226,231,392,735,443,779,365,477,188,633,201,267,507,270,804,336,612,205,461,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,93,39,7.01404631715441,-2.2661682459445
366099,267,538,96,249,426,454,225,288,206,290,418,227,228,225,253,616,359,61,388,341,259,884,335,282,506,297,178,384,626,201,87,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,30,5,-2.34043066039718,7.65487026097299
227249,567,624,294,465,674,0,259,310,155,266,405,380,221,237,528,499,409,557,468,555,164,446,225,372,467,488,780,470,300,257,388,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,82,31,10.3405351563176,1.74580530037464
355666,182,475,108,287,550,0,231,274,226,235,300,488,224,228,207,594,333,709,370,346,266,308,227,357,292,377,586,398,459,241,266,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,14,1,-3.50452004305853,-4.2538324455058
207344,476,632,142,321,569,484,250,230,236,197,267,373,236,237,251,541,263,576,389,367,239,284,241,324,255,285,541,202,345,235,232,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,54,1,-2.2589039680207,-2.68564079500921
379240,158,393,89,246,473,152,234,257,181,256,281,540,232,238,234,601,256,689,380,346,261,348,268,316,287,268,647,399,544,223,129,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,4,1,-4.82205573945946,-4.31551253839707
108721,333,553,123,323,532,0,592,179,196,236,493,287,237,239,420,719,533,781,417,222,275,259,254,412,365,545,911,458,733,178,414,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,94,32,7.46606766969938,-1.89546301941623
360563,238,546,121,337,593,8,237,286,187,213,438,495,241,227,367,623,210,709,195,337,249,266,230,284,289,322,631,182,472,218,228,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,13,1,-4.77235807298804,-4.48111795630232
111757,372,590,190,337,606,0,480,209,216,227,292,300,226,217,280,585,463,517,402,463,216,388,225,353,322,316,742,410,360,224,283,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,76,26,6.35391031340616,-1.71868961404037
175176,182,486,106,342,527,0,361,134,121,336,541,351,237,236,318,752,527,734,419,212,344,155,181,355,377,542,929,363,754,237,438,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,94,32,7.46061126940947,-1.97568758839041
266266,454,599,332,775,595,0,528,634,214,201,297,271,231,240,646,611,493,431,533,372,167,442,246,476,389,505,568,359,599,229,294,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,77,27,4.9681641623118,-0.274992248138108
365655,320,559,283,321,578,4,232,332,230,198,348,355,230,226,633,526,249,659,434,358,178,376,221,310,359,348,700,381,295,227,242,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,64,1,-1.47648590569903,-3.27386651644001
44068,269,543,221,339,599,0,229,356,166,199,353,351,237,239,550,542,273,653,442,374,237,303,213,324,319,339,684,390,367,218,226,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,53,1,-1.60713336224417,-3.293963270212
89539,420,600,152,265,594,3,236,245,190,207,295,440,233,242,295,592,302,665,378,355,202,309,234,357,287,276,640,343,301,252,287,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,44,1,-2.81100645861981,-3.02110986140347
182680,954,684,366,500,792,0,277,496,118,209,443,262,220,251,507,424,354,269,397,370,69,468,195,390,426,496,523,402,121,253,423,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,57,15,10.1910173268231,2.08548579289352
203574,220,501,247,551,572,0,257,272,190,214,335,289,227,244,621,500,315,696,518,363,216,396,198,291,256,335,554,276,401,204,200,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,52,1,-0.134459579400721,-3.84830531244589
294827,270,528,90,275,421,103,178,356,184,510,219,330,220,231,403,765,450,229,357,339,554,307,260,290,304,403,285,395,499,243,266,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,47,12,5.22972384954816,4.00060811069986
154045,253,532,72,266,379,531,157,222,255,475,261,230,230,228,368,727,390,239,348,277,213,175,515,207,287,322,819,250,644,189,232,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,90,37,6.4503476552938,4.38537825196429
520756,159,447,86,305,441,179,226,299,208,270,383,303,235,233,381,755,359,316,343,341,439,556,221,303,315,323,318,318,534,246,214,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,46,11,4.59368259455905,4.54910334355887
385927,299,565,157,349,560,95,225,189,206,255,414,414,220,239,565,534,264,712,236,349,184,274,198,318,304,358,690,333,414,214,226,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,64,1,-1.77563735529606,-3.58497945818217
578404,336,578,95,277,563,0,263,131,178,219,446,293,229,228,348,649,380,403,294,354,177,661,205,236,339,243,315,291,498,221,267,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,38,10,-1.0457979873306,8.81102005404295
345825,247,545,147,426,579,0,217,224,225,224,413,553,230,228,280,590,253,690,425,413,224,307,194,262,264,343,561,299,384,218,261,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,31,1,-2.34403491930724,-4.66057759030693
309396,141,459,48,239,453,352,221,304,212,219,253,249,226,238,221,584,279,260,247,335,241,677,230,176,249,315,151,367,534,185,202,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,49,10,-1.02202474969645,9.07836285057409
429911,231,524,126,282,571,0,422,234,158,241,452,315,251,224,360,719,488,721,313,300,193,256,248,320,322,298,795,335,437,229,249,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,83,32,7.0966066779035,-1.99737501722885
378351,319,573,69,241,480,441,225,313,212,212,286,244,225,243,264,520,326,223,266,332,209,762,253,342,310,285,175,330,396,269,184,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,50,10,-0.846777595622376,8.99106417412126
67957,308,545,71,196,283,650,267,233,316,290,464,289,222,230,269,698,349,505,282,342,293,809,176,253,567,369,196,449,669,230,169,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,9,5,-3.27060506924929,8.44811828372752
437234,312,576,113,427,492,520,214,263,233,238,355,417,228,231,232,534,245,705,288,363,259,296,239,313,280,292,556,246,457,237,301,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,52,1,-1.26339442608423,-3.64667612911073
136520,257,546,102,404,559,204,237,261,190,191,443,517,227,227,265,524,196,650,330,348,239,281,207,286,263,318,531,277,357,228,185,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,42,1,-2.061715835886,-4.22779210864453
483870,474,563,477,485,700,0,301,460,132,189,381,266,230,235,564,559,329,597,467,596,233,426,265,426,509,540,806,479,418,221,227,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,92,31,10.4490052754541,1.78280489906667
369230,305,554,125,354,513,429,209,234,180,267,440,517,224,234,312,560,227,739,407,369,221,361,173,307,253,348,470,298,518,194,187,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,35,1,-3.11925876616852,-3.61360962438247
236693,127,402,80,334,542,0,210,249,228,262,503,246,231,226,266,599,351,371,302,350,224,385,280,303,368,424,542,399,516,256,257,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,67,22,5.0381183623007,2.57331027799601
186539,307,572,116,472,515,411,226,261,243,252,341,316,236,236,312,564,272,653,410,364,195,298,183,287,262,321,518,293,486,206,183,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,52,1,-0.602335111460333,-3.86089914414678
373923,456,596,126,263,541,0,420,338,256,222,472,347,231,231,443,678,467,674,466,300,174,277,229,346,292,403,865,453,632,249,298,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,75,26,7.27161366531302,-1.69573993045329
263157,155,442,103,313,445,287,223,242,300,284,377,348,237,231,226,761,337,500,281,341,697,755,137,232,294,321,383,170,556,222,347,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,37,9,4.57953160117653,4.58340204197334
502236,335,541,183,330,541,0,222,205,161,510,430,158,243,239,554,793,460,188,443,396,192,447,559,376,322,303,779,521,740,234,262,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,90,37,6.4726977933986,4.40781731857251
221945,351,587,108,267,505,416,244,233,211,257,365,526,231,226,259,638,320,663,345,351,231,274,208,289,327,325,564,321,538,223,262,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,14,1,-4.02709621671406,-4.57265692065029
331465,218,503,110,289,444,0,220,324,205,464,272,401,228,245,327,775,494,267,364,310,242,252,366,245,265,340,733,483,697,241,359,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,90,37,6.06655883955249,4.53832768145957
93031,267,525,65,237,358,596,220,289,247,261,233,345,226,237,299,670,290,121,371,337,247,788,203,200,360,278,411,416,635,228,305,Bone marrow_WNV D7 PBS 1_043_CD45+n=1e4,7,07_WNV_01,WNV,1,28,5,-2.03078449740518,8.57166393476511
