V1,FSC.A,FSC.PMT.A,SSC.A,BB515.CD117,PerCPCy5.5.CD16.32,Comp.FSC.PMT.A,PE.CD115,PECF594.CD135,Comp.GYG.670.A,PECy5.5.CD3e,PECy7.CD80,DL800.SA.Bio.Ly6G,Comp.LG.562.A,Comp.O.610.A,APC.BrdU,AF700.CD45,APCCy7.CD48,BUV395.CD11b,LiveDead.Blue,BUV615.Siglec.F,BUV661.NK1.1,BUV737.B220,BUV805.CD8a,BV421.CD34,V500.MHCII,BV570.CD4,BV605.Ly6C,BV650.CD150,BV711.SCA.1,Comp.V.750.A,BV785.CD11c,FileName,FileNo,Sample,Group,Batch,FlowSOM_cluster,FlowSOM_metacluster,UMAP_42_X,UMAP_42_Y
523081,100,386,62,488,562,0,245,269,195,225,523,268,221,217,266,576,427,330,351,342,219,375,195,239,307,313,339,301,496,228,265,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,69,16,4.69423979622117,1.66624334243192
303832,322,548,51,243,173,731,219,260,420,319,313,128,229,230,290,700,425,269,243,332,353,971,471,241,555,396,335,572,740,246,282,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,10,5,-2.93401950145427,7.36666403142666
555970,263,528,231,330,654,0,419,172,162,181,323,236,227,230,406,609,444,532,438,400,167,343,237,276,285,320,759,326,368,205,279,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,76,26,6.2736286861708,-1.74101874840573
159878,326,543,135,284,588,0,257,203,194,183,383,346,242,225,312,592,273,615,300,372,192,303,207,265,259,330,476,309,344,239,341,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,45,1,-2.54513190330831,-2.53693880534836
529820,364,561,146,432,484,412,209,281,210,217,250,329,231,242,491,479,327,306,312,344,230,272,197,306,281,328,238,234,421,230,242,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,58,16,4.61572843233943,1.86708822364642
163809,482,623,349,688,576,135,240,0,198,195,333,290,219,233,350,550,342,580,475,618,212,374,242,385,311,477,756,389,355,226,226,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,71,25,1.06756410532873,-3.8087051785162
256490,162,489,114,271,591,0,230,163,176,206,335,282,228,221,347,624,245,742,282,388,227,289,280,302,236,292,597,294,348,207,206,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,54,1,-2.58672715954248,-2.98103510726157
390069,314,554,129,250,555,0,240,205,219,210,343,519,230,227,301,592,351,656,276,345,231,268,240,263,320,265,599,189,452,207,243,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,22,1,-4.29136311885281,-5.16537711899749
535892,498,591,587,479,690,0,223,431,236,216,409,307,230,236,570,617,372,626,481,600,164,400,218,481,549,634,830,543,223,246,454,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,82,31,10.3776898638724,1.87259078556775
64677,354,556,91,276,608,0,242,196,190,430,223,287,235,244,323,736,368,289,308,349,220,388,215,280,269,330,723,242,330,203,305,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,99,37,5.83625744609179,4.40371519955544
131211,179,462,55,222,339,415,211,285,272,264,157,272,223,232,243,659,444,251,319,324,269,814,221,162,505,384,237,467,683,219,354,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,9,5,-3.11367652205794,7.8973191309545
268473,570,623,525,496,683,0,251,211,253,182,415,233,231,233,461,595,331,543,446,597,253,232,261,416,485,583,755,460,271,205,390,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,82,31,10.3542002243968,1.72067882064052
298013,244,499,80,218,377,593,211,238,237,260,290,247,228,228,271,669,236,150,293,344,240,821,270,235,362,286,342,324,610,213,262,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,28,5,-2.04538543377887,8.48494392818521
432466,327,567,118,282,548,241,230,299,220,210,374,471,218,217,237,602,250,653,371,334,248,334,205,304,304,270,535,286,464,219,197,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,26,1,-3.58534202737835,-3.04162413204047
226133,403,595,141,512,557,403,232,262,174,212,340,283,221,226,492,552,221,695,464,401,202,296,234,300,252,372,581,313,396,253,303,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,52,1,-0.387806895805487,-3.8304100286523
762311,237,477,62,275,207,651,208,390,347,597,317,277,229,228,258,715,407,293,305,328,285,222,250,304,288,663,286,712,816,209,115,Bone marrow_WNV D7 PBS 4_046_CD45+n=1e4,10,10_WNV_04,WNV,2,70,24,5.58856718921108,2.97604755162165
