NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
-98.0164,58.7099,8045.89,-340.732,15222,135.106,405.659,-242.45,770.467
-162.664,166.76,4685.18,410.204,14094.3,246.926,-39.8725,632.221,703.596
210.551,43.3803,5900.45,-1273.47,13156.4,161.642,447.892,2228.47,197.754
154.185,104.004,2305.74,-616.834,7506.57,609.329,187.45,549.565,1015.15
86.3214,149.721,5479.05,-158.985,17793.7,411.694,55.6835,327.807,667.148
119.154,303.993,17577.5,-838.534,28685.6,216.582,-79.1938,324.704,959.203
-130.303,-1.29445,8488.77,-759.006,227.215,931.238,365.44,102.625,49.6235
18.8373,52.1961,5021.7,-886.171,10332.2,42.5945,228.148,554.948,-257.792
108.437,30.9704,3431.45,82.6197,8568.56,72.6548,-147.392,284.218,506.142
121.162,17.0817,6807.09,-1065.58,12761.9,574.584,388.641,410.558,421.463
127.048,3.76491,5030.06,-198.556,10444.2,-118.201,-23.5829,172.298,214.023
205.244,87.4341,71388.2,11467.3,82392.1,1149.74,-219.666,19967.9,662.954
-100.721,-7.2878,6451.34,-279.428,15896.3,567.257,-165.515,499.687,388.272
50.9811,-1.98491,2197.48,-162.482,5616.27,66.1528,82.5435,278.08,541.82
113.755,25.5768,3711.62,-363.883,6531.7,19.207,-119.601,425.837,345.032
76.8557,-28.4999,4321.42,-227.703,7654.18,188.769,142.801,1216.25,441.122
63.4919,-95.124,3649.27,531.527,10610.9,111.247,-172.727,888.835,-181.352
198.998,133.638,8054.05,-1075.69,22794,379.015,143.691,694.884,1028.44
125.451,215.066,6746.25,448.167,16314.3,507.888,-278.548,592.556,687.586
280.194,105.118,4883,-450.492,16931.9,114.668,255.615,414.257,692.472
157.115,530.757,6728.5,-10.9892,26070.2,-3.05935,-118.674,32040.2,315.03
31.5591,137.395,4420.85,-580.126,10227.3,101.367,114.352,-113.285,794.901
-46.3407,134.957,3578.25,370.455,10194.8,393.171,-78.8271,982.218,168.493
-22.05,73.8465,3781.29,244.067,13783.1,140.603,-82.9277,82.9169,201.934
