NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
17.4063,239.045,3900.99,-610.372,10290.8,467.094,256.988,649.689,1283.76
114.476,63.4261,10908.8,-1057.31,20689.1,-19.5556,226.372,332.232,692.524
110.687,245.139,2841.92,-821.756,1430.84,22.3691,148.604,475.082,389.126
195.421,-6.84563,4412.54,350.379,11990,84.6656,-98.2989,122.397,36.5447
362.742,-4148.44,9339.8,257.738,15459.7,2640.36,14.2122,1414.77,742.689
-75.8804,30.7743,3137.08,348.257,9759.2,164.819,-87.1663,-100.128,398.337
-52.9233,268.541,1621.97,267.095,5784.77,533.754,54.1409,-218.605,1203.25
-104.498,297.767,7559.44,-773.393,17897.6,114.364,202.453,710.239,902.106
-12.0423,514.984,16772.7,-808.395,38131,727.948,69.453,1929.7,1311.7
76.7725,85.1777,4346.21,-1142.37,9957.94,66.5412,346.206,1088.71,1035.38
114.89,149.296,14213.9,-262.753,26795.8,414.816,-5.19341,1009.55,1504.49
302.404,-144.383,7492.98,-1109.6,19933.3,34.858,-3.46321,1010.75,1138.57
7.11122,34.7055,4703.03,-1217.73,7548.21,-100.008,477.959,712.811,891.788
8.00436,76.0949,5282.65,259.934,8698.48,43.5706,-108.41,627.012,703.977
-19.4467,189.642,10415.1,-896.178,19091.9,104.019,-47.6514,231.552,955.603
133.92,168.092,8437.25,-714.236,16401,366.065,53.2225,1174.42,945.315
-5.6944,228.358,2714.69,-114.123,6737.27,371.985,-17.3945,731.224,711.903
56.8512,73.3548,4714.71,-757.518,16001.7,105.514,165.315,87.9516,528.666
15.9379,90.2899,9636.35,-487.881,17849.4,205.012,124.707,675.975,938.731
127.497,-2.98738,8949.48,402.627,14016.1,332.89,-317.199,328.276,436.054
17.3612,69.578,7688.2,-75.4796,11094.6,118.456,283.548,33.2445,1062.33
1303.85,31.346,117818,-290.526,699.576,-264.084,-1223.51,156.195,-213.195
177.533,109.816,26121.5,3938.44,7887.93,-0.993366,-460.593,16402.5,481.981
142.276,148.756,6476.48,-829.134,16129.6,315.255,236.255,2087.37,1367.48
183.713,277.708,5474.39,-1554.57,13340.3,870.953,928.725,2690.97,2244.19
191.139,89.3695,9013.9,-181.009,14574.4,101.718,138.851,-24.628,1138.38
94.6138,102.208,2284.82,-792.94,6621.15,219.577,152.568,1244.4,215.488
167.792,279.038,6644.17,-1367.32,11480.1,582.006,329.05,1146.95,1786.85
126.523,29.9606,2647.34,15.9378,7106.3,169.934,316.456,1002.17,207.173
20.5234,180.056,6119.77,-401.119,12945.2,113.699,27.3152,528.778,758.089
66.9477,-33.6303,3523.92,-908.321,9216.92,442.68,489.295,877.256,851.87
-13.2502,25.8284,2241.24,178.873,10175.4,12.1685,15.8122,-183.257,653.864
9.7527,100.098,4431.54,-90.5672,8384.96,-164.52,-83.7266,79.7366,155.642
5.98951,-25.8133,3121.66,-579.959,5877.38,-18.6752,239.014,299.646,401.35
234.93,173.268,5574.42,-1360.01,13649,252.091,338.756,1247,1935.05
58.967,74.2766,6024.9,-834.656,11238.1,84.1077,158.098,785.899,706.289
149.351,68.9791,3898.25,-316.965,10056.7,0.828886,142.225,194.993,472.712
17.3076,98.5726,3974.86,-653.835,10246.3,184.959,271.886,219.188,661.012
87.7031,102.608,5502.56,105.457,3983.39,-58.5785,-18.9781,-393.296,1324.49
217.44,269.974,3153.32,-106.369,6863.9,565.875,214.921,852.72,1000.02
55.8314,106.275,10963.1,-1041.06,14128.9,-14.7767,-37.6513,-179.165,636.358
45.5983,293.501,11519.8,-593.164,31743,322.081,-96.0678,552.724,937.734
46.1634,-18.2557,1493,-376.033,6527.9,257.5,257.278,67.6572,390.424
1043.23,-76.161,49320,-1466.86,358.269,1485.18,-22.2024,197.685,-301.55
205.177,104.415,2995.76,-423.204,11247.2,281.746,143.752,115.671,494.195
-42.3737,117.656,6959.89,-513.341,11207.2,287.086,234.851,713.771,295.384
122.596,40.3977,2642.66,16.8137,7790.54,-121.284,161.522,-73.0865,322.878
-75.3438,97.6755,10504.2,-1394.06,15893.5,-165.265,470.33,328.383,567.746
78.8901,-7.1057,5580.35,-354.327,13846.5,61.9422,140.059,393.21,522.817
231.207,210.845,3861.16,-396.849,9862.13,164.814,444.805,1627.04,659.189
92.395,155.007,7393.15,-411.131,11272,179.219,178.534,1510.23,465.217
7.0843,249.453,3940.81,-87.7557,10832.7,76.5991,51.5823,332.196,329.781
123.305,66.1006,6674.83,147.296,14741.3,-45.1402,136.903,686.429,529.429
26.5232,18.0245,3554.9,302.199,11624.4,-45.7004,-47.4193,-53.2762,191.481
65.4119,49.9194,21072.9,8325.26,4913.95,256.436,-65.8814,25065.1,1941.95
38.5465,125.815,4731.51,-662.116,11872.1,-24.5348,172.3,504.46,417.214
-22.6393,212.012,6571.35,-257.825,12328.3,333.903,-162.596,-213.394,724.266
-73.7531,217.993,16716.8,-1552.21,18448.1,-398.479,-57.3217,844.594,1389.11
-4.29057,250.511,5679.91,-550.268,12359,311.014,185.999,295.047,739.763
257.712,168.169,15615.2,-645.834,27279.8,88.2577,399.233,431.204,920.229
-222.512,181.021,13470.6,218.316,653.557,2481.33,-378.376,-84.1036,954.809
-19.1777,90.4162,4670.05,-340.762,14953.3,217.642,153.029,1016.9,520.662
295.008,-254.328,8696.55,65.9088,14156.1,285.161,-67.2237,-0.781298,832.656
58.9238,-43.4088,6313.32,-473.604,16206.4,168.751,-93.6182,117.044,397.931
-83.2049,55.6344,3925.57,-188.889,7226.25,14.7658,-170.696,552.234,226.585
3.02462,89.6599,2207.1,448.937,6387.29,440.391,11.6316,202.585,488.232
-33.9397,157.456,2377.07,-814.222,8259.9,123.102,211.75,592.572,1193.33
177.484,33.9366,5916.52,1245.8,13441.6,172.278,-208.964,796.552,244.623
84.7045,-53.8082,2623.52,-511.426,8518.97,-166.608,129.657,493.813,366.208
25.4651,-51.3372,4254.99,-505.709,9278.32,299.569,30.7326,505.549,14.0652
-21.7223,100.568,4511.07,1175.09,13118.8,253.712,26.8379,584.821,590.16
117.805,17.8701,5049.69,-1057.65,11576.6,197.322,351.063,704.391,846.686
58.6405,-54.9247,5091.95,-219.169,12580.1,455.548,-94.6952,-274.413,395.147
-12.7702,70.7035,5290.04,-486.814,11767.7,341.223,579.418,442.116,1012.23
-109.088,-58.0916,7936.12,-1230.76,21966.6,288.651,438.072,1034.9,655.283
57.2693,75.4588,11589.5,-400.361,31050.5,245.019,85.1503,235.209,307.098
94.5922,121.335,3244.59,-325.492,9272.41,511.145,197.284,282.804,775.477
261.918,238.332,10424.9,-782.554,22504.7,873.379,279.71,1312.04,1539.64
-141.241,-80.6183,6085.43,-252.537,13183.8,151.931,-288.133,63.7444,104.128
62.0697,222.458,3151.55,-876.308,11125.5,354.176,152.147,1013.44,2050.63
36.4335,2.01718,4672.64,-198.641,10407.8,-173.163,173.595,467.038,398.531
112.656,198.672,4198.58,-515.198,8562.68,104.077,56.9826,585.692,379.53
19.2586,118.281,31132,8354.91,34727,278.377,-165.612,11092,-1.86656
69.7851,276.274,10102.8,-963.792,15542.9,397.136,146.737,314.462,1457.71
239.347,63.9467,8387.59,-340.105,28734.2,507.072,256.132,1507.74,1358.95
-7.73738,36.2845,4077.66,-73.8845,9038.02,-17.2692,13.5785,95.0299,206.117
253.555,-99.2621,3883.95,-577.588,9709.28,265.813,110.321,604.07,360.165
-34.9376,-23.4896,4410.56,91.1669,11304.9,136.296,73.1035,-166.05,379.873
11.4911,10.9627,2090.13,301.743,7284.97,256.571,15.423,-147.016,276.07
50.5291,-28.8479,3525.31,-189.697,5952.37,13.0677,22.9526,566.765,-0.137748
-6.4844,174.288,3232.4,122.484,11272.4,110.548,-176.306,637.864,607.685
80.4326,161.432,3729.49,-1168.59,7622.36,256.183,594.258,444.516,1621.89
38.9812,-48.3122,3827.49,-642.576,9163.36,147.277,74.8742,857.959,261.972
18.8326,316.465,3759.08,-20.4464,15995.3,441.48,-196.892,686.222,801.079
214.086,-3.07914,5065.16,-282.591,14059.3,64.9751,334.413,272.377,70.0335
-100.434,-46.5178,4465.07,1146.83,7037.68,651.687,-389.74,656.814,640.896
34.8749,-49.965,3149.03,-357.356,9189.37,-119.948,337.365,70.4396,515.552
0.162572,86.7649,1218.39,-316.487,10022.6,-203.093,207.215,899.375,169.523
148.053,39.6249,5136.12,-250.007,13086.3,86.0746,29.0456,539.258,429.084
101.816,-44.5272,3209.3,574.701,8467.99,272.079,-319.563,649.676,79.7404
85.0253,295.692,34891.3,3010.09,35551.5,40.902,27.3967,19616.9,921.21
7.90376,252.229,6585.85,-640.12,12815.5,83.0779,331.834,881.335,160.397
58.2696,-11.154,10116.5,-1100.22,26421.4,169.909,185.746,318.336,1342.95
-103.956,108.504,4935.9,-78.1084,9590.38,112.67,-190.774,613.297,880.5
164.03,230.33,3342.64,-692.687,8763.13,206.517,266.242,493.938,650.018
177.904,-77.6737,2486.37,-208.429,6085.19,204.696,-74.5957,413.629,-153.426
562.904,106.904,2712.84,288.162,7263.56,125.653,-15.6432,308.87,208.509
131.315,132.329,7215.94,-1325.66,20364.4,565.855,173.089,1057.35,1152.79
161.711,126.375,2949.62,-802.725,5174.97,133.311,327.158,704.053,659.44
19.425,160.717,7723.36,-253.661,17527.1,353.159,-51.2142,295.753,606.292
-15.0043,-75.2969,2443.6,83.3413,13281.8,104.331,191.163,341.569,123.669
269.075,102.344,6814.69,-975.324,11550.3,92.8372,282.721,905.166,994.112
28.0571,415.592,24147.8,5342.08,21653.4,131.176,-522.143,12033.3,794.503
-4.58756,0.21847,3185.93,-427.998,7813.58,149.887,102.501,187.6,-176.119
187.81,-43.6467,2585.95,291.845,7734.6,37.8687,42.368,-36.9394,457.242
61.4961,203.265,32118.3,-1192.46,22581.7,587.815,-497.106,-357.674,2338.34
98.3618,109.779,5601.61,-638.653,14920,-37.0028,0.524884,118.159,472.626
58.7039,151.324,2506.61,-646.344,7293.45,180.374,111.758,712.393,1231.64
70.7253,91.4292,22540.5,-657.867,1470.11,-147.944,-442.578,571.399,191.005
160.499,226.763,9473.64,-519.665,16275.8,414.032,273.101,1089.5,933.804
-20.2509,128.783,2323.33,-331.726,8163.83,-145.036,107.918,621.367,54.7235
94.6562,-76.4674,1843.54,160.66,5294.1,278.233,54.1643,51.7811,488.532
3956.25,314.325,130325,-4842.21,3765.3,489.195,-734.744,169.313,-0.0572441
-78.1029,424.056,5222.67,-922.213,10385.5,237.471,437.534,1225.08,1547.39
28.8927,482.317,8736.13,294.529,19961.6,99.1586,238.623,1812.79,708.943
33.037,-27.5235,9284.99,1039.98,29814.3,400.031,165.866,335.768,330.793
-29.3613,179.165,2601.52,145.616,11323,207.673,-18.7868,491.723,349.576
164.54,90.8894,3321.05,-67.379,9232.6,67.3488,-147.481,339.105,547.674
167.03,23.5288,9405.43,-574.183,20882.7,576.45,10.2933,312.016,1037.87
190.382,217.213,10082.6,-288.727,21687.4,321.337,91.8221,1012.36,998.985
364.891,386.077,27155.4,-730.832,7736.71,65.9918,-254.606,124579,5932.24
249.677,27.6864,7932.17,35.2428,17211.9,39.6463,140.376,529.583,272.069
49.255,264.112,5134.21,432.878,10218.4,266.742,-317.11,506.278,702.188
94.4404,434.302,8915.41,-1757.88,14387.9,487.063,803.46,989.607,2275.42
-8.47896,127.368,3654.19,-706.141,8933.06,374.998,166.431,12.9253,918.697
-140.185,463.45,1425.64,33.0719,118.856,316.136,438.407,203.752,333.763
70.2382,-12.5296,7185.49,-362.114,14042.6,142.811,167.315,284.521,769.765
120.258,215.31,5659.47,-223.383,10220.6,303.458,52.1832,717.512,678.712
-13.365,284.029,3667.38,46.9751,8891.78,152.787,-32.4415,174.689,-32.9036
81.774,-27.4302,2016.28,-217.155,7716.95,284.779,-138.605,433.168,167.795
-143.24,386.868,24270.5,-951.417,165.494,-16.5409,167.155,469.759,-130.182
111.684,108.855,4560.93,-594.468,11669.9,253.4,43.0706,168.399,202.593
237.079,62.9903,1832.75,-271.314,5018.46,623.401,99.7997,254.92,535.268
107.875,381.169,6971.21,-862.601,15067.9,319.467,212.651,455.154,787.191
100.16,211.903,2864.53,-755.529,6217.47,212.325,404.331,1165.91,890.166
-38.9141,292.398,6476.61,-935.977,20214.5,141.883,403.034,791.747,511.468
-134.496,188.88,3854.72,-354.472,8273.04,289.239,-199.513,175.983,329.55
21.8691,71.0779,4489.93,-336.706,10940.2,98.1279,119.289,121.913,628.861
-25.1846,-30.7808,24226.7,19299.8,21626.7,109.606,71.2532,10416.6,-13.8523
-36.0913,100.94,2735.07,-363.079,7136.51,-105.652,169.044,-68.458,848.829
180.709,39.0591,3774.83,-211.35,10557.1,252.144,5.92692,655.482,538.896
57.4148,1.04683,5706.03,-321.931,15044.4,321.254,29.5735,-46.3084,394.12
-72.0678,-5.06308,2580.64,-185.201,8065.65,12.5063,86.7345,-48.2751,31.3409
27.4452,-71.4987,2058.19,88.511,10081.8,57.9312,139.137,17.6401,432.197
211.435,-80.1876,6010.78,-543.287,12548.4,124.203,254.41,229.306,289.089
3.57763,241.405,20980.5,-1133.69,28450.8,-108.416,786.637,1346.94,1500.05
-65.4294,134.639,3917.86,-1126.13,9365.83,258.305,213.191,371.119,747.519
-6.87795,167.483,5932.16,-380.337,10541.6,327.773,76.2104,869.947,921.047
198.831,61.8714,4474.95,188.807,9496.04,26.2406,-120.697,265.844,51.8937
142.28,-65.1721,6085.64,-558.042,15980.9,173.255,118.001,408.172,761.631
181.93,122.264,8528.33,-1192.88,18907.5,332.181,393.61,-21.6551,935.098
5.42853,351.364,20337.2,326.18,5103.79,-62.8657,-362.476,86830.1,3969.57
41.1738,119.445,5331.98,444.564,989.806,445.376,19.9628,289.772,517.598
85.5112,212.192,7303.01,-1401.5,10319.8,321.682,315.57,805.229,1336.77
30.2917,280.906,28570,9192.58,14324.6,404.913,-254.836,19021,1648.05
80.6441,1.59298,4000.2,-761.259,8882.86,456.268,220.95,982.491,564.617
-82.8463,1.56172,4295.24,-490.193,11504,99.1147,91.0175,-435.507,266.332
106.254,261.997,1189.98,-421.261,1163.21,110.398,261.555,504.015,868.116
260.209,929.249,123521,-3722.12,1177.38,581.14,-1112.9,13591.6,51.663
168.927,-29.4971,4027.12,-336.58,16570.8,278.137,293.45,810.731,620.681
-5.72707,221.231,6620.2,-255.136,14580,193.283,17.4863,607.879,708.091
118.384,284.297,11214.9,-16.9664,17567.1,250.033,-136.093,505.542,1026.79
252.926,103.436,4807.99,-828.98,11149.2,28.8698,226.734,-418.397,880.174
15.0435,20.1881,7236.4,-1154.6,16059.4,108.167,121.312,50.8882,51.7006
52.919,128.309,5048.54,170.643,10730.5,223.983,-186.189,532.368,450.287
144.296,93.916,6737.15,-1162.81,9336.16,-107.287,383.558,610.321,877.25
18.6093,84.4287,2260.27,-371.35,6559.62,57.9561,-66.1479,711.357,289.692
3.39041,95.4,5388.6,-314.643,12802.6,596.029,272.037,1298.34,1386.35
433.356,396.275,8024.07,-770.209,15676.3,805.96,549.31,1471.6,2309.71
-46.5604,58.9973,2644.93,-610.286,7217.63,-94.8142,245.575,-246.224,372.331
-168.288,1865.56,1896.13,-747.747,1407.54,274.343,517.05,717.006,1705.94
101.092,82.9935,3857.62,-226.222,12164.9,226.503,30.4406,707.763,331.438
-19.6766,26.4665,3250.59,-7.95177,10583.7,265.694,-43.9896,510.969,318.13
-46.0351,39.4217,6098.58,444.692,11692.4,270.777,-86.5212,635.092,334.052
255.597,101.512,37134.1,-1357.53,9676.88,819.064,-280.335,70434.4,-137.202
216.314,87.7381,8907.88,-762.733,15498.7,326.262,122.938,994.943,857.812
155.692,-74.2088,5439.28,-634.332,9034.29,-41.1479,52.0594,263.119,105.6
83.7482,93.2065,4898.03,-686.855,8720.58,104.59,254.742,469.931,550.149
-28.6225,220.712,10345.7,-975.786,22777.1,396.159,83.703,212.943,712.853
68.3864,181.717,4807.97,-530.681,11897.5,413.584,52.1804,596.948,374.059
43.1519,256.832,6085.94,-764.562,16964.9,-321.997,247.097,494.049,810.385
-38.57,92.277,3063.79,-14.5527,7183.64,-12.3536,-72.4689,652.255,525.241
172.265,44.3616,1600.69,-356.427,5162.22,195.669,-1.82758,66.0408,566.997
-71.3515,99.7888,1378.11,-315.063,11135,-191.143,200.981,355.436,390.471
117.817,152.699,8076.97,-486.952,19976.1,-140.381,-61.2644,375.234,558.688
-8.0593,60.2095,7522.21,20.1797,14017,220.172,194.045,408.269,71.7537
16.0971,107.648,5084.7,-1046.16,10152,288.505,214.462,696.255,582.32
58.5924,-18.6881,2469.45,-449.049,7332.85,220.75,94.0834,628.691,268.42
135.954,88.1916,10013.9,-886.646,17507,296.3,271.913,691.162,1502.4
108.286,284.614,7281.45,-897.676,15940.9,619.806,439.051,1466.69,1372.16
66.6341,76.8733,4274.92,-327.759,10347,216.296,180.744,614.243,221.405
-359.389,1814.8,3043.61,-100.587,8200.92,285.671,148.533,12679.4,549.951
77.6185,-15.5276,3667.59,-20.9147,8958.71,40.7622,-27.65,392.399,166.169
-13.6559,-44.6973,5299.21,-728.58,12839.1,35.254,198.173,589.863,450.211
103.275,41.0581,6038.46,-875.886,16645.4,367.357,-7.39573,893.546,819.676
28.9039,144.546,7200.01,-642.172,18233.1,-396.568,484.612,541.789,816.535
204.411,122.453,6933.77,-106.834,21250.5,489.015,299.527,362.388,1216.31
291.861,-11.4828,4646.6,-416.753,10080.8,253.067,67.8513,596.061,867.183
38.7965,68.102,7716.63,-101.625,14404.3,-31.9975,73.0367,419.567,592.603
218.452,42.8057,13387.2,-798.659,15833.3,328.48,521.559,1771.14,1911.97
122.216,29.2412,3569.85,599.095,10065.7,160.029,-180.272,633.607,654.994
-12.1482,85.6457,3060.11,-54.6212,10770,387.894,-120.749,615.124,124.08
10.6944,236.182,6170.23,-143.567,16701.3,536.036,-295.09,761.22,270.572
165.753,165.211,5320.21,-74.6811,14468.9,214.312,5.04915,594.587,636.993
-41.8955,-36.7841,4630.06,-565.843,13829.5,174.091,2.36482,562.692,464.587
67.3442,142.991,3773.27,112.995,9183.58,349.54,237.983,304.195,535.022
143.938,161.589,15309.8,-1448.19,30374.2,531.07,474.859,1461.52,2258.93
183.243,83.9958,10685.4,-1035.29,18715.8,365.826,528.931,367.032,1127.63
169.762,6.35793,6083.32,144.17,13045.1,309.816,-149.804,3313.53,-189.617
-67.4928,158.016,6263.16,-205.216,19159.3,293.262,-101.132,401.147,475.025
26.338,26.1606,21045.2,10690.9,5527.87,-58.972,100.654,20737.4,785.951
8.95401,104.288,5038.67,-1171.45,10947.7,-1.48929,532.433,858.264,641.433
151.297,26.53,4967.22,-700.065,10773.5,255.333,-37.302,475.404,867.421
5.19928,246.628,7661.66,-354.548,12464.4,518.249,-7.36393,685.758,1096.11
194.312,120.906,3733.53,9.93235,8959.76,65.2131,161.59,209.612,551.482
-447.738,3489.04,3472.63,1357.51,891.006,-472.242,163.561,1487.54,1227.41
136.961,181.495,5241.16,-220.071,13246.9,-102.07,-12.3729,842.156,1557.49
100.693,173.185,5562.92,-355.465,13217.7,254.599,58.1643,150.376,670.662
42.6341,331.278,47464.2,11680.1,29408.2,181.256,514.163,15107.3,1272.62
66.826,186.709,8501.82,-1403.01,17352.1,175.7,264.926,383.222,724.875
-39.9613,99.3214,3304.61,-373.382,8858.88,54.1892,109.988,46.4948,903.12
-18.3758,29.5295,3313.46,569.322,7690.58,124.859,-21.694,774.51,299.638
258.716,81.5541,7071.18,768.283,13808.8,60.6278,132.236,315.024,493.246
218.831,-118.588,39199,15739.1,24645.4,-125.483,-383.34,18957.9,-230.646
-101.303,-48.6355,2978.99,-467.114,10274.3,297.712,148.394,496.652,272.328
-10.9327,145.726,7722.27,-1081.18,18118.2,691.658,318.08,1416.77,1064.84
217.542,341.512,34506.3,-7.18782,41645.3,710.827,-575.687,1514.67,2021.77
134.97,193.314,4771.97,-787.513,15531,152.157,174.506,383.254,1482.32
157.682,-53.2708,2580.26,56.3426,8818.78,40.1325,117.445,49.1864,552.444
-31.3861,84.7924,4292.47,637.057,10490,-88.8192,-82.2244,297.668,-142.976
219.217,169.975,73027.3,-3252.35,39429.7,564.074,-353.839,-1185.42,2578.12
123.096,100.257,5010.6,-9.18685,12954.4,231.756,-185.333,1095.09,813.823
-121.333,83.0242,5845.55,-1319.71,16916.4,586.805,556.886,1549.56,1521.4
-6.37887,129.883,4173.97,-494.204,8433.52,320.375,-88.0032,-188.08,319.165
61.9876,-51.2502,2371.41,146.178,11104.1,303.435,-117.704,174.086,590.151
-59.9517,90.0674,6082.66,781.006,243.008,1376.6,-213.964,-260.191,27.4925
2961.2,73.1703,124932,-4722.59,890.634,-486.897,-363.092,118.54,428.451
