NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
-174.906,-47.2164,6134.53,407.961,5180.45,-29.1486,94.4121,3330.07,303.757
658.045,324.208,90660.5,-286.705,15547.5,-40.3552,-469.644,28070.3,953.41
1610.28,216.739,122968,15494.6,124888,904.355,-676.432,26608.9,1726.84
225.596,179.999,42583.7,-744.051,43390.6,717.307,-1032.32,13040.8,467.421
2044.91,-315.235,41591.6,150.077,2408.71,4757.54,-460.645,277.492,-131.682
193.538,242.765,64590.9,-2572.36,12297.4,-1143.12,469.882,21850.8,195.998
3751.58,-423.489,77792.4,-6486.78,22029.3,3911.87,633.284,2472.84,-673.613
283.379,92.7011,55621.7,-1294.59,30974.6,-282.902,727.334,14747.2,334.666
3794.02,125.139,46721.9,-1370.89,4112.7,1102.84,-829.478,148.404,12.0802
532.162,565.001,69649.9,-865.407,60589.5,-15.6899,-491.444,43003.6,1337.94
886.293,366.7,74979.2,1114.29,43115.5,-308.083,23.7289,50114.3,2233.26
-215.63,4841.61,73461,-1279.63,1129.98,-277.287,-581.269,-174.946,16907.4
398.36,34.4256,25631.6,-1345.09,17124.6,-20.5205,-385.935,19121.6,1056.79
2204.16,7.80367,48423.5,-2122.68,6239.04,8482.33,-146.884,756.176,-96.8106
995.974,-50.091,78241.8,-1796.86,69440.8,811.745,70.3482,12460.9,1270.81
654.302,-75.8745,85037.2,-2171.02,45041,315.638,-553.309,16445.9,-196.744
182.673,-20.8201,82412.8,-5665.34,56974.6,646.644,547.647,15610.5,272.023
1567.51,-12.5505,47270.6,-2561.07,3320.31,3223.85,690.153,470.489,-279.191
116.332,242.833,62429.7,-2100.8,46240,227.09,-224.073,59008.9,423.334
136.428,-29.7596,28767.9,-2205.36,24117.7,517.591,-176.181,14437.9,552.285
62.2703,87.1523,23137,-1192.88,8805.31,237.808,-424.102,8466.34,977.186
-313.84,1181.02,82196.9,-2193.31,4109.15,2804.58,907.342,1523.58,-586.091
344.676,75.5902,86331.6,-2026.71,36381.4,689.924,-137.642,21217,531.236
43.3348,-35.0321,26667.2,-1112.57,26744.4,708.231,-401.47,12206.6,444.797
315.653,96.0959,57900.6,-39.8524,31729.8,144.999,-1226.84,38974.6,509.595
-144.446,174.863,22024.5,-685.903,26205.1,234.097,-492.267,17058.6,-188.803
498.474,198.872,82036.1,-2105.33,37958.6,-171.734,-568.151,26019.6,408.231
