"","Sample","Group","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"1","01_Mock_01","Mock",0.0783231011284312,-0.115477217419936,-0.370956430814727,0.479992941119614,-0.0923694156687209,0.178970141045319,0.0227853199163022,-0.180572245641821,0.00753367268540742,-0.455734080648072,0.138706270831592,0.0879476992757027,-0.237767647223364,0.292640867919117,0.506959988719883,0.219678036639412,0.17176634826648,0.584962500721156,0.0199617316576711,0.117523303482493,0.0963845364243424,0.160936218215058,-0.119909463735197,-0.0253555742768942,-0.0931094043914815,0.264449506526838,0.540568381362703,-0.0456426655557124,0.11493576684466,-0.332163317081817,0.083744669869187,-0.519374159093579,-0.317402496156714,0.159809135828962,-0.584962500721156,0.0361405922624052,0.0859732231098528,0.0931094043914815,0.415037499278844,-0.00799279075353063
"2","02_Mock_02","Mock",0.0604433183535147,-0.53051471669878,-0.0597547425204229,0.243925582886089,-0.163733866977363,-0.236067358233524,-0.161078872483884,0.304854581528421,-0.085575731706074,-0.240660713265447,-0.375866901998166,-0.281286110390016,-0.0361337860537132,0.281325554691283,-0.0780025120012732,0.0581341759847559,-0.15754127698648,-0.332575339086871,0.0800827240952418,0.0574023110449218,0.0963845364243424,-0.424026282506099,0.0942153416176508,-0.513855235496759,0.247927513443585,0.199354478304953,-0.137503523749935,0.155991195613938,-0.187627003175771,-0.0186638442650358,-0.162821425108843,0.0806952340177851,0.13585432535262,-0.0287470540455554,0.387023123109247,0.0805347116208586,0.0740005814437768,0.263034405833794,-0.169925001442312,-0.00799279075353063
"3","03_Mock_03","Mock",-0.044063956209118,0.206450877467426,0.196084161909167,-0.855610090664825,0.191174856972945,0.90143616551641,-0.308420588559071,0.082462160191973,0.0519277920438611,0.2558508472199,0.20909559872299,0.263034405833794,0.527767099139613,-0.168200320972851,-0.2844533894687,-0.131583552206117,-0.442943495848728,-0.695145418471579,-0.199236765326041,-0.24925902718913,-0.196397212803504,0.298439741964993,-0.00887815134645278,0.0494121941250779,-0.227410496103072,-0.721475308261439,-0.459431618637297,-0.342035668335937,0.490444901936866,0.543578579956037,-0.178418280159862,0.410616119658678,-0.0608375856524778,-0.277695703575812,-0.197939377611909,0.312264997536643,-0.118644496498619,0.485426827170242,-1.16992500144231,-0.159995884198581
"4","04_Mock_04","Mock",-0.0581391414208408,-0.793549122532574,-0.243200883616354,0.211504105193712,-0.0812717067853902,-0.236067358233524,0.185843601870348,-0.917537839808027,0.216987038314357,0.345430215390352,-0.79090440127701,-0.34268665505416,-0.133430987408628,-0.38543103719352,-0.0306967972229164,0.0443941193584534,0.31194400631474,-0.180572245641821,-0.0387720931327953,-0.175258445745353,-0.160773303072782,-0.498026863949875,-0.0633259353688292,-0.187627003175771,-0.125530882083859,-0.0285974683733954,-0.137503523749935,0.0247466623356856,-0.339630096620821,-0.0074365888417817,0.356913452836694,-0.0448356480660738,0.0854808028375006,-0.0342014841376634,-0.285402218862248,-0.156504485679991,0.0497530351970997,-0.0995356735509144,-0.362570079384708,-0.271027196587324
"5","05_Mock_05","Mock",-0.105029574265135,0.791413378188583,0.196084161909167,-0.440572591385981,0.270200663715988,-0.683526335204746,0.0227853199163022,0.304854581528421,-0.2920266091735,0.0428298453219405,-0.0539388071108037,0.178145508247281,-0.0361337860537132,-0.297968195943181,-0.0306967972229164,-0.139403056665416,-0.0166787411466303,-0.695145418471579,-0.226288089880559,0.0574023110449218,-0.389042290745899,0.0089331247700076,-0.00887815134645278,0.0347654181606766,-0.0931094043914815,-0.108767817057379,0.241008099503795,0.082462160191973,0.0347654181606766,0.528230615622601,0.252216074170001,0.24168711069009,0.198138603606963,-0.017899671808563,0.106915203916512,-0.0812163583757536,0.0859732231098528,-0.584962500721156,0.15200309344505,0.0851166136379508
"6","06_Mock_06","Mock",0.0582703506944697,-0.115477217419936,0.177936815198908,-0.0384741478146357,-0.19031446608068,-0.557995453120887,0.174788413361352,0.082462160191973,0.0519277920438611,-0.105005613907881,0.517217894085322,-0.00826761598360044,-0.237767647223364,0.125530882083859,-0.230005605446323,-0.0855361846866806,0.0164881227885691,0.667424660913129,0.298262894144775,0.146669649142009,0.41241202987202,0.254045622606539,0.0942153416176508,0.464449693403922,0.222392421336448,0.184481201823423,-0.289506617194985,0.0730018309429065,-0.287162676726686,-1.62634642148628,-0.532055234774562,-0.388790049283435,-0.101942788982151,0.155024073263585,0.32930762525296,-0.263419689596503,-0.203533394085132,-0.447458976971221,0.53051471669878,0.294569979266901
"7","07_WNV_01","WNV",-0.862746445919278,0.106915203916512,-0.187244477642339,2.54214941718218,-1.36098485376581,0.0269670476002694,0.196814719691351,0.160464672193246,1.38835545662634,-1.85297370213156,-0.410632320158843,0.923828319514596,-3.55969574211073,-2.76875967674503,-0.360402242701998,-0.772194082477188,-0.940443155319545,0.667424660913129,-0.542160792705374,-1.08214904135387,-2.29593288635442,0.551726171247224,-0.88929653559378,-0.294542207092283,0.571541984958835,0.743463595152476,1.51019473231918,-0.483763777947597,0.227410496103072,-1.16068284913746,-0.224446811204267,0.661198086548241,-0.836131298477783,-0.368937355325646,-0.427421223734676,0.0210336998721967,0.926443393029919,0.793549122532574,3.01329682261346,1.24162109931794
"8","08_WNV_02","WNV",-0.716322560816557,0.253756592245783,0.12208358046539,2.10374792483783,-1.01642056243542,-0.335603031784439,0.14488692764749,-1.08746284125034,0.53109562874242,-1.01923621886292,-0.960829402719322,-0.0249463571302308,-1.38977074066841,-1.86605687809994,-0.925999418556223,-0.447027613523281,-1.02790599656988,-1.28010791919274,-1.00064854801762,-0.151411703790985,-1.64385618977472,0.777607578663552,-1.06332593536883,-0.68917349570929,-0.388565287917653,-0.583547400028112,0.813586875769118,-0.560215838385471,-1.03562390973072,-1.51616350373585,-0.00462649794952491,0.285809663922397,-0.42109379919894,0.197528801778121,-0.197939377611909,-0.235938953174396,0.261627584619548,-0.0324214776923775,2.65450343397423,0.689978671796812
"9","09_WNV_03","WNV",-0.338519704484914,-0.452512204697507,-0.85282543857178,1.71400444572289,-2.18238755030905,-1.02748073642211,0.035063649694739,-0.502500340529183,1.26806122290863,-3.60613652382557,-0.341919570074828,0.9917323840164,-4.55969574211073,-3.59188191466095,-0.984893107609792,-1.0191088229477,-1.27301849440642,-0.180572245641821,-0.74021125366986,-1.17525844574535,-1.29593288635442,-0.243454036864277,-0.991176149612994,-1.18762700317577,0.0780025120012732,0.520789259786623,0.862496476250065,-0.726465181684385,0.101879614019214,-2.31822412612394,-0.758163071609998,0.611209950716565,-0.353349192563105,-0.216474878007621,-0.331205908475373,-0.526454095430297,-0.14172810961166,-0.491853096329675,2.22239242133645,0.689978671796812
"10","10_WNV_04","WNV",-0.820242982383544,0.584962500721156,-0.0960965895841434,2.74453881387101,-1.05570429008596,-0.335603031784439,0.225669582363536,-0.502500340529183,1.19075549674118,-1.60613652382557,-0.63890130783196,0.636251729418011,-2.44421852469079,-3.12239663135973,-0.814968106167479,-0.611302892899937,-1.22055107451228,0,-1.20670028451116,-0.438292851579147,-1.85536029496844,0.397003576448582,-0.79413930255344,-0.246043689401093,0.115477217419936,-0.0416536211988418,0.277533975528909,-0.693798992764063,-0.124891247827809,-1.35569883154261,0.330218586171274,0.402623328905147,-0.373340667750572,-0.116663644329636,-0.331205908475373,0.327695038106249,0.810966175609983,0.031708859727338,2.43493705671655,1.10006695510392
