"",Dim.1,Dim.2,Dim.3,Dim.4,Dim.5,Dim.6,Dim.7,Dim.8,Dim.9
NK11_asinh,4.7595916738566,22.4891801118781,14.2820196706193,0.0721705618626933,0.00674260217919955,5.71324967386208,47.2105372503163,0.00620203200227505,5.46030642342338
CD3_asinh,2.04907745787941,34.0539351290478,7.97620765701805,3.21319583757039,0.255677341869664,11.7167751334286,3.62312732562588,25.207284314709,11.9047198028512
CD45_asinh,33.1336113524619,0.205883354409699,1.99685018891718,0.180744252583818,0.0103822243444988,11.1242997704252,0.506694283151394,0.44057389771422,52.4009606759921
Ly6G_asinh,6.84887729464784,1.35394769858121,20.1441257777915,23.0928347600065,5.1583710784239,23.1586198991325,18.114790789243,1.6647889015903,0.46364380058319
CD11b_asinh,11.3665905964982,2.04682536014754,25.9703483870977,1.5933664104054,22.9967691748226,5.2429248771817,0.167329715658707,29.2168449355605,1.39900054262771
B220_asinh,0.162276453910328,12.2563326024244,23.1419353079583,10.6424364658233,26.263938616009,4.48701566530937,21.6353767801548,0.139773454104916,1.27091465430562
CD8a_asinh,6.71812345353854,8.15073109434838,3.61909113216767,31.8563943855625,37.1473720573859,0.585877567795949,7.41722358921443,3.14762467352462,1.35756204646203
Ly6C_asinh,31.1256786102476,0.474187752983463,2.63753303311741,1.79258487502517,0.43600472953328,7.33359820583209,0.920992213543421,32.4654843808573,22.8139361988603
CD4_asinh,3.83617310695967,18.9689768961794,0.231888845312872,27.5562724511603,7.72474217543198,30.6376392070325,0.403928053092003,7.7114234099369,2.92895585489448
