PECy5-5 CD3e,PECy7 CD16-32,DL800 Ly6G,AF700 CD45,APCCy7 CD48,BUV395 CD11b,BUV737 B220,BV605 Ly6C
166.622,11766.3,-722.991,5953.98,8518.39,8425.6,718.762,22494.7
4133.74,-424.815,445.925,10928.5,5738.6,270.187,1254.29,25169.5
5330.44,-410.144,-955.955,10138,4886.91,170.766,394.623,1537.31
-393.01,1433.75,-299.421,5790.93,2345.81,-112.373,17129.9,1882.52
9.94608,96.3303,-167.694,358.641,1449.32,-431.042,5971.22,-177.61
125.882,-95.6737,-312.147,312.995,2670.58,175.144,4892.91,42.8194
-25.9808,5528.07,1955.69,3581.86,2906.79,11401,150.344,3223.06
74.719,2373.94,-839.883,493.543,6494.11,427.587,-32.4367,2988.97
157.913,4960.68,7617.09,2395.52,396.427,7330.55,-60.4243,2713.05
41.5786,5804.23,9699.43,2616.66,617.628,11678.1,250.037,1329.76
-141.935,472.234,304.124,529.245,1758.28,315.947,2791.24,385.406
838.783,868.131,-782.382,16166.4,3340.17,630.49,4251.72,326.292
-240.75,5847.28,4956.14,1575.01,1947.29,4885.88,660.905,1313.14
268.941,6684.47,549.718,1641.91,2153.84,2546.05,1050.9,3628.16
-1.82769,2677.28,47.3964,1006.13,457.176,13041.5,88.4019,1074.66
2317.82,5947.38,639.865,13131.3,8801.05,939.955,12.9848,10584.8
525.135,1760.22,-588.823,1761.67,1394.79,5209.14,621.031,16632.2
5422.59,52.1208,-260.145,9029.95,2563.57,-195.08,604.955,359.639
286.074,7439.76,11246.9,3883.3,3399.63,9513.09,413.12,2354.53
-2.43851,4923.51,9085.28,1792.47,644.798,10090.3,-192.783,746.315
753.718,-12.0821,-1173.01,9527.67,8001.02,1584.55,112.411,6495.98
228.384,2766.77,-297.179,12647.4,3807.44,3846.44,1696.48,1021.12
68.5873,4984.3,4602,2451.11,1006.5,7054.46,-121.182,1498.52
-4.75666,3387.56,11350.1,2220.17,859.119,8044.42,-28.4399,1724.01
23.3669,4738.23,2637.46,1631.2,893.393,11340.3,84.1818,1169.71
1119.62,5185.81,-310.261,688.012,1424.08,3257.4,1196.22,3145.37
44.4155,820.041,-401.524,924.54,2145.13,-179.24,4977.58,13.3623
157.437,2973.45,-21.5901,905.871,5772.15,522.539,279.056,973.743
235.68,8200.6,-2013.13,3227.91,16141.3,1576.97,-377.863,17183.4
20.205,7114.82,15168.6,3276.59,3460.94,7692.27,531.903,1465.23
-10.3103,2577.68,-122.92,6388.61,1731.66,-437.703,27243,192.654
-216.82,11568.1,-111.824,3694.94,8268.74,4187.04,630.384,12480.3
-78.0267,373.859,-628.187,797.121,2509.34,370.399,10189.4,118.955
169.935,-272.867,265.937,6617.13,2501.92,-120.381,26526.5,307.465
-139.672,3905.04,521.828,1232.39,1025.27,13179.1,215.817,2801.62
15.1019,3611.3,3610.73,2505.75,1802.48,32642.2,639.927,5382.17
18.1472,3089.26,13690.4,2030.25,1048.86,21023.4,60.226,1978.48
357.56,15055.4,720.225,9635.7,8456.99,15189.6,1372.48,32051.9
-55.3826,3750.96,1073.5,873.891,66.7828,23315.7,342.467,2687
-85.3174,4103.62,8660.01,2080.18,540.226,4832.5,-213.745,1756.42
556.257,19019.2,2884.8,14030.6,8832.97,9379,199.017,23058.7
75.0216,2452.59,1299.92,772.186,-90.216,16688.9,213.455,2502.51
-209.53,535.202,-381.492,4757.48,2255.61,-962.578,30871.1,141.931
-164.317,6238.73,2052.14,1561.83,2132.37,21582,-146.239,2590.86
355.204,-106.092,-430.44,4437.5,4198.37,334.478,18126,243.494
33.0363,6517.02,17983.8,6145.65,3346.36,41324.7,537.209,1897.52
88.4002,4839.57,-396.003,1657.59,4008.17,860.098,321.698,219.866
33.3908,877.982,-208.229,3150.86,3613.39,65.9734,13192.8,187.131
73.909,4488.79,6187.04,1396.57,363.249,21095.5,525.595,1171.86
35.3633,4202.94,3816.98,1804.67,791.782,10539.8,51.0282,1390.86
37.0934,5788,8638.58,2529.53,1373.62,11190.5,57.3368,2070.71
-6.04872,5673.91,7529.81,2143.74,565.375,12172.3,230.736,1318.94
-119.716,2189.18,173.169,5755.65,4597.31,-73.1321,17509.9,1164.69
-33.1053,280.476,-262.82,412.62,641.939,14.058,2962.38,121.726
-23.8975,10262.2,-285.343,6945.1,5952.17,-523.532,31090.7,6001.74
39.2736,4067.61,5537.87,1882.2,360.199,10084.4,230.459,1452.35
165.179,5470.67,966.019,1300.12,924.723,13263.5,306.021,5451.9
54.295,4715.67,1559.35,1519.29,1211.57,11163.8,104.159,2046.24
-151.788,4665.04,2792.77,1975.57,593.208,7848.5,-265.679,1096.86
-78.7304,4180.13,8789.9,2607.53,228.417,30308,279.448,894.78
289.532,13.0172,-1111.06,6994.02,10668.4,133.476,9377.12,16005.7
-28.0044,7820.06,57.5992,3430.08,7750.98,9452.27,334.012,21155.3
-167.627,3503.86,1272.51,1186.53,361.955,8718.84,322.579,820.975
4151.02,-556.849,-463.568,7425.64,3468.37,25.1003,435.583,27.1951
-77.0671,4375.6,13594.5,1897.16,929.457,12135.4,358.742,1078.28
4923.91,6906.51,-1458,15700.1,8688.61,5144.07,301.078,2279.21
105.662,3429.48,8587.4,1633.78,264.639,12282.7,369.604,1034.36
-38.7249,4021.35,14223.7,2451.07,857.4,11013.9,215.207,849.036
-33.0307,4092.01,612.283,1023.08,1546.86,18168.1,-48.2852,4282.05
36.3706,5191.79,883.232,1538.4,552.677,10726,123.052,1591.32
369.18,15129.3,-700.135,3203.57,10038,2904.27,359.514,17416.4
-5.8506,146.275,-576.643,495.783,3514.24,65.8631,6860.34,153.516
32.9407,4904.24,9594.78,2008.66,901.919,9311.04,467.523,1136.39
132.863,4547,-46.8516,5224.24,4628.93,6649.82,-222.542,29625.7
-3.83384,724.998,-763.469,4318.71,3708.97,-259.249,19605.5,424.44
-223.978,3629.45,1626.54,1886.33,1042.25,12402.2,165.439,1036.02
79.6468,3438.24,600.71,1243.87,-47.4293,10841.1,87.7589,1255.32
1771.53,-59.7618,126.389,11529.6,5389.71,92.7214,-75.645,4279.45
-57.5005,2378.8,-789.846,2173.28,7538.82,982.101,16.8044,671.526
-51.6488,3425.39,-197.036,1349.83,1463.87,11288.8,402.718,4573.95
-193.384,5859.71,-1224.44,4678.52,9444.24,20469,-15.7882,25974.8
60.814,4553.26,114.015,1400.89,777.232,2398.09,670.486,2911.67
268.927,4671.61,-272.499,1017.18,2746.94,19009.6,1102.18,6192.6
72.8966,3374.22,9728.12,3007.2,975.903,28698.7,522.435,3838.28
-97.2458,3539.13,1174.53,1208.55,239.004,8449.43,142.92,433.652
524.455,3147,149.254,711.298,1670.38,1989.02,547.248,2942.36
-206.725,154.023,840.872,967.462,1437.55,1418.08,835.92,1680.33
-57.2268,160.7,-73.2054,364.289,3237.03,53.6873,6413.75,-22.7934
-237.5,432.396,-138.437,5810.77,2008,-216.175,17800,-64.1151
2949.71,233.927,-790.077,5290.52,4249.35,309.64,954.099,23839.5
131.634,4658.16,3645.29,2201.15,2004.83,11609.7,98.2367,1007.49
-108,1406.57,236.87,3445.44,2260.36,334.684,15910.5,-86.661
173.088,1119.03,-207.286,7593.8,5725.69,-1506.95,34029.9,474.119
3392.11,30.7081,323.47,10038,3748.22,253.231,-20.6179,21001.8
-0.0117767,7103.22,-504.849,791.95,4427.8,315.696,-95.4369,4999.47
-316.152,1739.77,-913.904,4929.76,2334.6,-639.608,19549.7,1287.26
-95.1731,2577.53,7957.29,2083.77,353.769,10364.8,129.614,1001.72
170.282,-73.813,-12.3065,637.179,2587.8,-197.565,3920.88,-305.587
-69.9844,473.718,-61.0469,840.519,1427.44,72.9519,7009.84,56.2028
274.588,4780.07,3275.24,1574.5,743.997,12824.9,-168.822,3180.66
2690.61,399.085,-747.903,19371.7,9427.74,367.165,649.813,13606.6
-253.431,371.395,-452.5,3639.54,2722.12,-199.559,12070.8,2211.27
3.86138,4374.61,9122.88,3586.65,63.2688,21167.4,150.275,2444.12
-54.4783,8757.65,2962.08,2411.2,1314.7,25745,40.5897,5327.78
-62.2972,3451.22,9243.86,1227.92,869.125,10682.3,147.637,2637.67
13.9508,3611.29,4043.75,4182,2262.04,20725.9,1077.13,2922.71
-2.4501,4619.17,11787.5,3339.23,217.943,16520.4,213.544,3951.91
127.262,6284.37,251.347,5345.39,12506.5,7320.94,934.79,63951.3
-136.126,1559.84,-654.258,3292.67,3453.4,-455.976,12145.9,887.163
176.936,933.176,-617.028,1803.08,9478.75,598.144,508.86,377.378
1.32741,2324.26,2508.86,987.013,1234.08,11462.1,187.38,2187.49
-57.2049,4936.83,10733.1,2169.92,-213.364,8029.17,68.6572,1779.06
139.289,5922.58,11945,2384.34,1273.8,15240,46.326,887.64
-167.525,359.436,-387.155,2745.17,2862.22,-713.75,13069.1,-182.301
157.985,4415.81,13084.7,5489.71,3910.74,43793.4,895.608,1053.81
106.893,6511.97,4932.91,1774.9,886.208,7463.72,-106.049,2256.32
598.21,2255.59,-196.805,6400.22,3082.67,2716.05,23848.5,18752
148.538,2574.98,592.106,679.324,695.854,9677.5,382.077,1426.09
344.205,8038.87,-1091.65,1286.02,11574.2,1201.74,32.1374,20132.4
54.395,5007.65,6508.69,1607.87,520.357,6105.16,290.74,33.5945
23.0932,5808.92,-692.446,4688.02,5717.4,7958.28,596.952,21759.1
-143.15,3976.92,10479,1755.08,717.862,10454.4,414.967,1080.68
380.585,21467.1,-791.032,9243.1,5431.54,19848,1818.96,9609.91
97.2373,4379.41,3813.37,1279.46,-9.62196,13188.6,248.997,970.972
10.4115,4273.16,14014.2,3884.88,290.185,26224.9,433.198,4471.84
2970.08,240.066,-777.586,6766.82,5895.97,-249.748,370.976,6126.52
2421.81,322.765,-715.419,10694.6,6020.66,260.633,820.143,23349.4
284.388,6226.49,4539.02,2927.16,2227.11,13882,251.113,1764.94
-53.2829,4405.02,6254.6,1650.94,155.251,7824.7,187.975,1108.45
743.654,10866.8,-325.352,5147.63,5071.23,10735.5,728.373,4833.89
-27.7446,3663.13,1795.36,1891.92,1322.14,23627,717.678,5318.76
1879.44,12530.7,269.799,4977.38,3586.49,-1181.73,28755.6,2097.45
20.9499,3788.39,3563.95,1532.37,768.513,11030.3,43.3235,666.665
-113.52,494.428,-496.234,1048.88,2695.13,176.798,7570.14,-104.308
320.269,5532.96,9647.33,5071.43,2095.27,27816.2,356.527,1575.31
168.357,8231.27,4701.99,3087.61,3862.43,11143.2,387.139,6040.61
110.28,5110.48,8608.95,2874.03,1010.19,8573.72,356.296,1848.8
155.636,4646.12,8005.9,1570.26,1036.24,9609.96,61.5126,1194.07
97.5874,1490.35,-931.747,3168.49,2046.69,-249.392,17247.1,3405.61
151,11.6785,-253.661,3252.8,8803.29,604.686,-555.812,9312.04
-232.537,6837.01,-512.488,2379.14,5573.83,837.013,69.8615,15953.8
86.8286,823.71,-738.365,4915.45,3720.43,-493.476,20023.9,8558.65
65.5554,3950.52,8224.1,3061.12,1032.24,21210.6,574.791,4098.41
-293.489,4415.08,5453.67,2713.04,714.027,15509.1,176.541,1100.26
136.772,4189.57,14755.3,3738.06,232.489,22185.4,266.168,4207.18
386.217,668.447,-800.41,6300.65,5576.5,743.807,14279.2,8942.81
-23.0429,4108.86,5347.22,1997.78,220.334,8303.94,96.18,2985.77
142.852,3237.6,7544.15,2432.37,981.242,8948.04,70.5225,2365.18
828.378,5095.72,119.324,1592.84,604.163,6449.32,614.818,4075.62
-438.808,7505.31,795.983,7901.26,1597.29,511.484,27257.8,1742.43
176.324,-27.3481,533.021,3800.98,2905.29,187.369,16003,-81.6056
285.848,4635.18,10213.9,1949.82,637.143,9870.24,213.29,1173.07
-226.529,1430.6,-130.75,7383.37,3140.1,-374.805,26952.5,369.685
-255.218,5039.67,7734.53,2335.51,1120.23,10324.2,163.163,2636.5
51.7773,4655.5,13191.6,2978.26,730.755,16578.1,194.622,2152.79
600.997,1681.97,-804.67,14599.3,6411.79,74.5518,2022.36,287.883
-205.378,2473.45,3677.29,1181.82,-594.383,16080.4,500.919,635.14
304.834,4978.89,7510.94,3635.6,1374.03,30120.2,322.777,3654.29
12.4724,499.206,-478.783,638.831,2486.9,121.48,5299.9,-45.6954
3076.63,-242.091,-425.216,6406.46,2083.43,-67.7405,-159.252,379.764
121.357,5017.84,7923.62,2432.36,335.751,7890.55,105.23,1648.83
21.7742,4275.83,10147.2,2866.17,324.647,17677.4,-39.3208,540.292
-85.5717,3332.36,4023.71,1517.06,843.849,13368,297.075,1581.22
-20.9066,3807.63,14112.1,2337.75,-420.005,8676.38,216.895,1288.81
362.8,2405.27,-6.02023,2369.03,2952.71,6420.91,816.503,5269.2
-236.522,2967.06,662.995,801.534,584.03,8308.9,41.0376,1703.54
189.894,3559.57,20639.4,4090.9,2216.57,28759.3,199.051,3570.19
112.174,3764.31,8551.32,1429.87,667.62,4666.12,101.525,910.956
-104.451,-17.6853,-10.4338,4483.42,2086.05,-363.817,19355.3,67.9003
-93.8944,4352.26,10267.3,2265.51,57.8105,8836.23,392.626,853.654
8.99573,3575.99,-16.4783,2802.61,5584.38,3797.16,351.749,12210.8
172.799,1116.86,1856.83,525.216,764.133,2989.81,1400.86,1168.53
-224.675,35.579,-295.779,901.133,1628.02,159.295,11877.2,-56.5605
-39.0179,5046.32,6803.95,2032.46,426.373,11532.4,160.018,839.162
116.201,5287.7,239.767,1207.62,942.17,16792.4,8.42349,3276.01
-150.187,717.654,-705.83,6223.95,2997.05,-45.708,28554.3,35.0372
-71.2747,4910.47,4953.21,1634.66,994.319,10280,408.483,733.879
193.357,3012.21,134.39,927.506,1973.71,225.55,687.816,1354.95
184.938,3439.32,2383.32,1555.55,713.695,17214.4,-123.416,1259.52
-61.2554,4388.74,7491.74,2360.84,148,7963.76,-249.516,2983.65
-88.9043,550.589,38.7395,3931.01,4134.3,-605.626,23164,1135.04
162.073,6754.62,7239.58,2847.74,2150.55,11367.1,-57.29,1772.94
358.608,1085.77,-1276.32,5628.02,17987.9,704.057,440.767,34317.9
-315.717,984.502,-5.3952,3587.33,9921.67,384.771,116.56,1862.79
-22.0782,3595.78,3552.94,1479.04,471.357,11060.4,118.545,1379.31
-68.3621,251.136,63.891,3774.99,4330.45,-768.777,19473.8,222.754
-31.7832,3339.48,7990.04,1350.42,591.9,6619.02,307.429,792.268
-61.9812,4900.78,107.104,1513.27,1816.89,8597.31,144.671,2963.23
-42.4936,4429.29,8445.48,1313.32,-11.6903,11152.9,551.881,2163.4
-72.0212,4041.53,4617.28,1183.2,380.362,8881.62,277.861,1518.41
84.2962,2336.91,2670.87,830.416,842.562,14889.9,137.801,835.159
64.8447,4281.51,9617.2,2346.67,664.956,18400,1441,452.926
5079.08,289.467,-111.489,8128.29,3196.44,43.7775,-373.674,4753.79
1560.11,5772.95,-565.011,9108.69,7028.55,198.09,-699.116,540.275
-27.0088,3726.56,654.216,845.207,786.992,6863.09,93.6891,1738.01
