PECy5-5 CD3e,PECy7 CD16-32,DL800 Ly6G,AF700 CD45,APCCy7 CD48,BUV395 CD11b,BUV737 B220,BV605 Ly6C
275.163,252.987,-713.747,9762.65,7032.26,347.22,165.083,16904.3
531.174,6072.51,-919.401,1952.56,1902.39,2522.37,126.381,3985.1
32.8632,131.482,-413.678,5477.15,4441.06,-890.789,22429.9,-584.949
204.109,12.9102,-477.405,2967.88,3747.33,-70.6197,17106.4,680.897
-261.821,440.052,251.378,5608.98,2560.85,-184.918,22730.6,-112.633
-37.2442,3256.84,224.481,487.624,2700.45,3949.52,486.365,848.628
193.779,6233.96,8295.18,3167.65,93.8257,14774.4,-73.1479,990.113
8078.14,52.8417,-532.52,5624.07,3715.79,211.557,-92.233,3012.27
118.103,5158.28,15728.1,1243.84,-182.009,8673.25,274.856,602.349
608.535,-102.235,504.48,172.906,157.95,-12.7872,227.689,-232.52
45.0583,6972.89,521.47,1282.19,734.038,18254.8,202.641,2184.79
-67.9885,162.328,-890.468,3789.52,1915.81,155.357,15309,-55.9947
12.6406,614.489,-199.831,4947.84,1254.37,-315.538,20855.2,-107.234
196.889,9089.89,-580.495,6345.27,6228.16,16679.7,552.156,1265.07
168.803,5452.35,12406.2,2165.97,-386.925,8913.66,174.498,2316.37
89.4569,4822.18,18379.4,1905.36,-259.161,9797.51,-62.5444,826.733
-206.816,453.509,-6.45946,933.482,2927.83,-148.098,8099.67,-121.524
55.6069,2991.84,7650.81,921.558,1243.49,10133.3,395.346,1360.27
-70.5891,3472.66,-187.04,1378,1572.98,227.966,298.815,1084.2
-22.9368,441.154,-665.374,610.942,4039.96,164.613,3543.84,206.88
25.5337,3597.51,8259.21,2274.57,525.006,10051.3,268.132,3255.24
3890.36,967.21,359.229,6865.05,4548.09,532.248,-156.826,15500.6
29.5053,4351.48,10694.5,1817.08,688.456,7843.95,-244.88,1306.41
-37.8802,5621.28,10950,2221.69,-839.348,22104,190.174,1718.53
-78.3967,5664.46,13583,1848.04,1152.31,10881.3,-238.434,2497.96
-80.4652,4454.06,1230.79,1020.97,990.705,7157.95,308.109,6032.18
-151.103,3489.47,4926.49,1010.83,201.926,12913.4,331.028,3237.53
-90.075,2956.82,248.678,4624.43,3604.26,-60.3997,13080.9,570.429
-18.2639,5184.46,7950.97,3268.7,75.6669,21416.4,166.473,5435.56
-9.64262,-85.0225,-242.541,269.956,2804.14,-259.741,6206.08,112.607
-57.1014,228.809,-673.719,2351.13,7693.27,217.997,945.773,-63.7564
-44.0062,5150.85,11422.1,1727.13,26.2921,9860.67,-45.3842,1472.28
-66.7441,374.628,-166.546,585.288,1742,-207.974,5591.86,-27.6046
97.5158,3717.46,-768.065,2303.46,8632,8001.81,153.759,15793.6
