PECy5-5 CD3e,PECy7 CD16-32,DL800 Ly6G,AF700 CD45,APCCy7 CD48,BUV395 CD11b,BUV737 B220,BV605 Ly6C
-123.878,5208.67,11027.9,1975.67,-449.544,6950.33,123.162,1979.98
-114.411,4794.44,15304.1,1736,-182.911,13168.1,54.1519,3063.78
167.502,4658.4,163.214,1001.3,947.38,1952.96,-81.9263,476.684
75.6222,6174.19,145.028,4057.24,7698.82,9918.04,159.724,22369
-67.6235,4414.16,13375.6,1985.5,727.214,11941.1,177.941,3082.32
341.206,7125.54,-450.855,3014.2,7618.98,3932.88,202.247,21893.6
0.929027,3512.09,5590.22,1984.32,39.8598,19037.6,411.821,2161.64
-82.2904,6733.54,56.279,2447.57,6791.39,7990.3,-46.5529,25802.6
374.471,6920.27,3.43528,9923.58,8669.94,22091.5,666.795,2210.06
73.7445,962.862,-487.114,5504.16,8217.89,469.542,11253.2,5874.95
138.274,986.569,918.968,3470.39,6277.84,-430.227,17029,272.821
290.497,-449.489,70.2274,632.008,3405.72,119.736,4694.72,-6.53876
167.516,3785.77,792.07,1201.95,786.831,14549.5,320.564,1727.65
143.943,3870.24,11804.2,2535.3,552.053,13121.2,188.509,3723.91
93.5109,5812.81,7654.86,1124.78,483.595,14173.6,283.886,3198.09
-170.023,4911.37,20973,1697.98,212.361,14265.5,343.976,2445.4
-143.63,4980.09,7320.81,2744.69,-374.599,20709.9,477.135,2258.54
183.175,5619.03,8210.33,1278.04,676.322,9530.45,207.034,2856.36
-46.7942,5003.24,9047.04,2923.82,-329.4,11082.3,-428.364,4805.2
-147.726,221.921,-107.621,378.843,2399.87,64.8994,4156.09,179.612
-406.125,356.018,573.107,4185.17,2923.13,-288.061,18807.9,-368.813
-28.6655,2713.15,416.075,400.987,693.57,14748.9,37.7405,2826.9
-41.6387,546.83,69.7742,954.176,2162.32,186.26,6600.69,-78.5873
-373.796,90.2464,-452.035,6345.76,5161.18,-180.915,25367.3,-226.528
-27.0077,392.447,-356.758,4282.14,1365.1,-836.022,19802.7,703.873
42.5536,3874.03,9652.71,1549.77,828.619,14401.5,263.564,1163.02
-318.246,413.858,-488.337,822.517,3703.54,-51.1824,5183.49,93.4827
193.286,348.201,-108.039,5281.74,5371.11,-753.643,21826.8,319.738
447.856,19872.9,528.505,13219.8,20687.7,22207.6,1090.67,146.454
2676.57,380.78,-526.73,13478.9,8228.79,55.7631,405.77,7558.49
304.87,5557.35,9395.43,2442.43,601.993,15421.3,206.812,1505.5
-61.2906,3986.3,7776.15,3963.31,1470.67,30599.8,477.823,1258.21
167.217,6754.41,-628.337,3233.31,5182.44,9473.79,306.316,15703.7
-184.24,3035.77,2439.79,872.4,804.199,8996.89,63.2988,1526.08
62.4692,4955.95,11554.3,2469.42,87.7048,21939.2,372.371,2408.58
137.173,607.352,739.678,790.439,2749.66,-9.54226,6602.41,-348.174
-244.404,999.715,1.47603,8309.95,1283.46,-319.062,19657.9,-334.394
-169.371,4528.02,6781.14,4086.78,965.183,26067.3,350.281,2578.2
46.0114,3529.34,9195.43,1992.41,98.5066,9944.64,-44.8073,2674.87
215.143,4963.83,13712,2313.19,127.425,13275.7,134.528,3015.17
70.1219,667.224,765.484,725.813,3149.77,-243.28,6448.36,12.8119
80.8615,123.529,-132.957,549.637,3674.48,-39.1952,10266.9,66.2008
-234.588,853.667,-523.973,4820.26,3299.79,-507.618,21633.3,-285.071
17.7907,485.031,61.8616,674.954,3780.44,-190.319,7570.12,132.91
9.28501,3742.72,8403.97,1718.52,-105.631,8549.9,-307.257,2378.36
5213.57,-444.57,310.732,4972.5,2056.37,245.627,306.362,-8.06417
43.1334,695.724,13.9799,517.031,1407.17,2144.89,452.188,7335.14
-18.6369,3571.47,11646.5,1096.59,134.227,11189.4,174.736,1899.2
