V1,FSC.A,FSC.PMT.A,SSC.A,BB515.CD117,PerCPCy5.5.CD16.32,Comp.FSC.PMT.A,PE.CD115,PECF594.CD135,Comp.GYG.670.A,PECy5.5.CD3e,PECy7.CD80,DL800.SA.Bio.Ly6G,Comp.LG.562.A,Comp.O.610.A,APC.BrdU,AF700.CD45,APCCy7.CD48,BUV395.CD11b,LiveDead.Blue,BUV615.Siglec.F,BUV661.NK1.1,BUV737.B220,BUV805.CD8a,BV421.CD34,V500.MHCII,BV570.CD4,BV605.Ly6C,BV650.CD150,BV711.SCA.1,Comp.V.750.A,BV785.CD11c,FileName,FileNo,Sample,Group,Batch,FlowSOM_cluster,FlowSOM_metacluster,UMAP_42_X,UMAP_42_Y
497243,397,598,89,254,489,505,218,143,203,258,398,542,231,230,331,655,306,860,425,417,229,443,248,221,260,340,617,343,429,211,275,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,1,1,-4.98232030683142,-4.16335241849643
379499,626,649,214,332,646,0,514,0,135,205,465,358,250,227,649,658,531,615,387,451,161,266,203,413,337,467,918,434,462,256,252,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,94,32,6.72805439880828,-1.92339362541262
243201,305,566,102,321,516,460,217,246,182,222,330,496,233,230,248,510,233,657,186,344,256,307,242,331,264,318,630,212,495,219,195,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,22,1,-3.05503126498781,-3.78198855663395
191686,228,533,46,266,310,645,214,224,281,321,144,338,232,235,217,659,281,150,316,348,301,817,172,207,310,329,179,380,644,223,202,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,28,5,-2.24999433278348,8.49630081465195
384370,522,629,195,492,541,477,251,183,192,238,290,266,226,233,637,542,318,715,390,393,266,271,243,362,331,339,634,285,496,244,204,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,63,1,-0.290203777092021,-3.54491941869829
270508,313,521,84,307,492,389,224,228,230,234,335,521,224,233,286,579,253,659,337,334,219,269,243,178,232,369,571,270,428,210,258,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,24,1,-3.58132557763535,-4.02812786508156
516220,192,506,103,351,518,133,251,234,222,240,292,543,237,233,283,620,272,649,300,352,226,256,263,318,279,306,437,281,497,214,176,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,35,1,-3.9594972196921,-2.68212109057506
228082,400,609,95,294,513,355,234,212,227,259,143,545,237,234,301,601,376,708,406,353,208,312,185,344,306,289,619,349,494,237,190,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,14,1,-4.07966206909231,-4.98908071826159
340660,235,525,130,382,513,363,200,229,218,222,321,469,228,226,322,547,215,680,350,386,215,324,201,354,298,318,463,310,432,235,261,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,42,1,-2.79211660907701,-3.22816659192815
95621,288,536,114,420,569,57,233,212,189,179,343,460,219,242,357,559,223,710,230,341,199,417,199,227,237,284,541,247,371,233,217,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,32,1,-2.71584685435034,-4.2899947304683
1037,205,518,214,668,530,62,225,228,213,236,270,325,235,228,484,429,299,604,401,393,220,270,228,366,305,260,626,230,472,243,199,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,62,19,0.0500613425214769,-3.69747891431617
