V1,FSC.A,FSC.PMT.A,SSC.A,BB515.CD117,PerCPCy5.5.CD16.32,Comp.FSC.PMT.A,PE.CD115,PECF594.CD135,Comp.GYG.670.A,PECy5.5.CD3e,PECy7.CD80,DL800.SA.Bio.Ly6G,Comp.LG.562.A,Comp.O.610.A,APC.BrdU,AF700.CD45,APCCy7.CD48,BUV395.CD11b,LiveDead.Blue,BUV615.Siglec.F,BUV661.NK1.1,BUV737.B220,BUV805.CD8a,BV421.CD34,V500.MHCII,BV570.CD4,BV605.Ly6C,BV650.CD150,BV711.SCA.1,Comp.V.750.A,BV785.CD11c,FileName,FileNo,Sample,Group,Batch,FlowSOM_cluster,FlowSOM_metacluster,UMAP_42_X,UMAP_42_Y
774911,190,453,56,228,362,0,244,276,268,246,494,349,233,234,249,690,513,447,224,327,282,819,116,256,432,324,298,505,696,226,358,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,20,5,-3.03842282269801,8.47807239293241
372910,246,532,156,305,613,0,604,0,93,298,535,325,243,233,509,744,549,801,486,480,221,401,206,276,367,122,939,15,765,243,190,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,84,33,6.34917469134581,-2.46859166740344
537989,375,598,91,440,524,391,238,265,201,221,411,488,231,231,259,578,319,619,401,352,236,247,187,258,279,338,537,312,437,223,260,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,42,1,-2.16748012088127,-4.41112219502242
295103,263,537,109,258,499,0,245,166,170,409,309,288,231,225,418,743,603,432,396,348,280,313,471,289,318,256,749,583,714,266,445,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,90,37,6.17349241208418,4.65011763329053
552778,340,578,116,295,547,430,208,181,185,212,296,514,226,216,252,551,195,635,330,364,198,367,240,372,256,323,589,270,360,227,250,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,33,1,-3.87492116533675,-3.43002036250106
22254,256,494,151,338,579,0,242,171,205,176,390,516,243,234,289,593,215,647,411,368,221,278,241,196,267,339,567,230,372,247,225,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,21,1,-3.50563294203107,-3.82139853383529
591557,265,525,157,528,592,0,278,175,193,235,570,524,224,245,360,666,407,804,440,446,254,513,275,365,330,374,660,272,496,218,160,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,5,1,-2.34990307865291,-4.13349168921979
414873,253,536,58,259,457,0,210,318,216,369,257,357,228,236,355,719,591,250,302,329,227,190,212,250,257,603,197,683,764,190,400,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,70,24,5.51778899831277,3.04629056646958
232476,326,570,152,261,573,59,211,245,202,190,374,571,227,218,272,563,265,628,426,355,222,269,226,280,272,297,527,285,403,212,253,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,26,1,-4.51966194128599,-3.1833659622571
412785,443,589,141,304,440,413,488,275,185,276,204,301,231,232,409,641,445,570,392,342,228,231,270,266,318,391,751,155,616,246,182,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,85,26,6.60891217453349,-2.13696680290671
805474,268,534,107,311,521,0,185,416,106,217,517,385,238,227,482,636,558,301,382,299,163,657,160,342,322,473,853,340,779,154,537,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,17,7,-0.207682428306693,5.9411723057467
789039,359,575,134,302,404,184,266,168,216,463,302,142,221,229,327,805,490,288,411,359,248,263,590,328,328,309,286,361,619,207,126,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,80,30,5.64027835877485,3.66288474177742
210566,587,652,374,656,638,0,395,307,152,180,446,353,243,229,536,483,449,305,443,427,268,364,227,361,361,365,747,361,409,221,282,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,87,35,4.85471199838375,-0.24456802890192
552575,424,614,183,313,655,0,348,223,238,183,368,256,235,227,290,646,523,486,380,367,237,274,290,326,360,393,827,276,376,183,360,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,96,34,6.26762578340109,-1.80285331144831
747848,188,422,96,292,542,58,205,312,211,191,384,547,252,239,332,629,180,608,299,335,202,296,241,293,285,363,556,241,455,235,191,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,13,1,-4.4581048181125,-3.19220627241786
310310,429,590,309,707,589,0,567,332,239,188,334,296,233,258,481,530,494,307,439,353,165,194,216,447,334,486,730,456,599,200,236,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,87,35,4.89005251914961,-0.263103367296308
694870,298,549,124,395,519,294,230,307,176,240,396,408,226,224,323,572,285,697,299,359,216,389,265,333,288,266,618,204,434,221,144,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,55,1,-1.19706876842014,-3.43452354600317
370997,179,504,74,355,469,436,208,307,227,278,351,567,223,241,333,582,267,563,460,333,233,398,219,268,225,347,597,207,447,216,273,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,32,1,-2.93747763936886,-4.44185507414345
691057,439,606,188,287,511,505,195,343,170,207,298,244,237,227,543,436,302,337,343,323,291,233,230,287,294,359,764,201,394,240,235,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,98,40,6.16609637101561,-0.684584907272032
782265,268,536,125,255,558,58,249,285,203,204,330,435,239,239,297,585,243,543,402,355,205,290,237,286,270,278,515,296,407,201,222,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,26,1,-3.57768832477461,-2.68967921710316
843636,366,581,96,259,554,171,226,250,218,229,260,521,230,232,247,589,305,668,247,398,230,335,198,267,250,281,595,203,424,221,168,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,22,1,-4.05833775171404,-4.9342872338671
671376,312,482,101,342,560,0,256,288,207,222,494,567,236,220,344,657,289,628,428,350,205,289,277,286,312,362,541,376,425,247,200,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,14,1,-4.50727938493246,-3.54867723212141
511100,182,442,109,329,538,0,222,242,199,208,348,558,230,226,312,620,236,617,335,338,202,335,270,375,307,323,663,375,313,257,301,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,15,1,-4.49255144949163,-4.92294245829253
211532,322,545,312,614,623,0,546,203,171,209,218,284,243,219,446,569,519,357,432,341,137,308,195,467,376,498,807,522,299,201,334,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,87,35,4.95915655608043,-0.342175888027416
171099,293,555,119,321,595,0,220,263,215,163,417,503,234,226,338,590,309,566,344,354,195,303,238,324,282,394,613,250,414,214,292,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,33,1,-3.18533156089331,-4.42731745890958
571,321,552,221,373,653,0,221,319,221,238,442,548,231,232,281,604,281,665,455,364,217,529,228,351,408,473,565,466,347,226,350,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,16,6,-3.25598218392627,-4.37510331697375
751992,276,535,99,263,435,542,220,274,223,274,361,489,249,237,248,589,259,608,328,324,277,253,212,324,325,283,600,296,543,239,246,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,3,1,-4.05395108295598,-3.53421359450491
555259,192,443,93,308,467,0,262,192,232,261,415,493,206,235,276,650,418,663,327,344,270,395,209,337,344,321,598,340,606,214,214,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,5,1,-4.1353836147002,-4.88946181149036
488270,362,573,136,340,504,393,225,230,236,256,438,384,232,240,307,594,298,592,374,357,226,330,234,309,321,403,523,360,451,243,280,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,55,1,-2.43837536283609,-2.54502514461289
89765,107,400,135,279,548,0,259,128,229,234,411,457,237,226,315,620,301,701,244,379,221,342,237,303,281,306,566,370,391,267,180,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,44,1,-3.76128099255824,-4.24788772760125
160900,145,459,187,519,578,0,249,234,187,204,415,250,217,235,294,554,381,649,425,387,215,390,199,236,319,309,572,318,317,222,294,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,73,19,-0.0973444549311877,-3.9708390497343
791024,325,560,101,281,453,326,231,153,228,493,132,309,235,237,267,691,391,148,344,360,228,305,259,261,242,398,597,404,745,213,241,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,89,36,5.94842638827482,4.34660497724745
166748,283,513,137,273,541,0,400,221,206,265,404,305,233,249,268,650,492,601,333,284,245,355,220,360,348,381,854,477,435,202,310,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,83,32,7.4001943218791,-1.71779062410437
423400,268,533,48,232,398,508,225,279,251,229,318,279,224,220,319,501,373,117,329,329,246,723,260,161,346,308,245,305,483,214,220,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,50,10,-0.681203665381911,8.54819233764721
264315,297,554,131,280,381,546,190,425,151,333,382,289,238,230,354,666,382,261,394,335,237,804,204,297,418,512,756,350,709,224,256,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,7,3,-0.468954840561973,6.25041590438494
628159,338,539,309,322,629,0,571,292,147,178,344,383,229,232,596,574,558,355,422,353,206,286,167,425,332,441,709,239,368,253,326,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,97,34,5.98576118400478,-1.21818529457471
383463,473,601,126,305,749,0,371,75,78,643,296,313,256,241,421,756,448,346,398,378,92,528,174,373,283,696,528,479,695,189,439,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,70,24,5.51110085974253,3.02625026300328
785967,282,541,135,310,567,0,225,171,208,208,285,539,234,230,292,597,299,745,390,344,217,267,253,264,258,315,507,272,478,212,153,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,25,1,-3.78145117079051,-4.20924398157412
562489,337,574,88,239,513,408,237,317,224,211,271,527,225,252,291,624,285,659,282,322,220,259,227,301,236,292,637,265,398,208,281,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,13,1,-4.18158360405869,-4.40879598323314
60971,289,558,95,293,486,472,217,256,213,273,417,447,233,234,311,604,258,665,359,353,232,311,204,263,267,353,573,344,477,235,215,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,44,1,-3.21867309242551,-3.53060951351173
216399,301,559,77,243,422,269,217,299,221,316,366,472,242,228,293,664,423,251,348,334,237,844,74,221,323,372,269,529,628,251,209,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,20,5,-3.00529261923251,8.78432564174457
248844,209,496,179,417,581,0,230,241,178,225,334,458,225,235,271,593,289,607,318,351,207,361,250,296,267,297,523,281,351,237,244,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,42,1,-2.12684468246194,-4.12139243003262
143166,287,519,61,977,312,618,231,227,286,316,523,264,232,229,282,653,346,284,336,342,256,842,185,202,385,295,233,410,689,187,307,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,48,13,-0.120617785647997,8.95548496807145
257637,351,554,140,349,653,0,299,253,131,232,571,368,229,229,401,700,542,731,381,411,181,315,218,307,532,423,716,232,595,208,248,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,93,39,7.31543482227184,-2.17611713573597
54336,470,592,120,366,587,0,315,313,207,223,611,305,239,233,329,539,558,707,307,344,239,231,189,342,643,594,194,288,521,230,256,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,66,21,5.45460265794415,-2.15960013236675
621319,215,489,123,288,515,0,232,181,193,254,183,284,231,233,321,547,344,208,315,394,149,714,259,278,243,340,672,409,655,196,289,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,18,4,-0.613699396488686,6.57818237538108
420422,349,586,153,232,537,292,214,282,215,215,274,495,227,241,276,563,304,697,311,351,201,380,215,146,234,254,505,283,451,210,201,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,24,1,-3.68006474064931,-3.32278545334274
766901,251,550,85,242,546,267,218,270,199,190,312,527,221,242,306,591,215,673,338,348,211,370,229,279,271,333,512,275,385,212,254,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,35,1,-4.27991655821099,-3.18398450234564
82002,271,522,97,272,480,327,213,268,198,246,263,307,225,236,213,525,306,213,307,344,260,799,197,207,256,333,163,300,527,220,209,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,49,10,-1.13275771004998,9.19279991955275
736342,291,521,159,315,593,0,253,323,209,219,417,549,229,233,321,672,386,685,474,343,223,273,209,246,280,340,645,315,336,221,304,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,5,1,-3.80540562806489,-5.05574002503439
565341,253,513,189,284,579,0,341,320,180,239,152,299,251,252,321,662,517,624,405,369,248,313,250,352,308,414,822,286,355,275,178,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,85,26,7.07268880183288,-1.8981704666993
580515,263,522,104,279,399,129,200,354,265,230,277,298,240,235,346,673,476,209,389,313,245,737,231,301,358,480,564,232,641,184,395,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,27,7,-0.483594305780034,6.36942958824134
359899,250,503,114,258,399,249,186,308,203,310,299,267,234,229,226,697,440,368,350,346,571,710,268,209,263,388,213,320,582,224,102,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,37,9,4.57310790596165,4.5765113768559
564299,282,523,214,571,511,263,212,207,193,232,361,295,215,231,514,502,249,645,389,382,211,317,219,283,271,428,445,357,431,227,269,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,52,1,-0.49149631648319,-3.89221510449789
327588,436,604,109,286,593,98,235,252,179,273,342,423,246,232,291,632,254,661,412,352,203,508,191,289,295,285,610,362,590,248,354,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,16,6,-3.11998031751575,-3.46994041439974
599481,289,508,62,278,286,613,221,282,298,289,361,254,219,237,300,635,391,250,311,354,280,848,277,289,585,348,338,521,687,192,134,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,19,5,-3.26127418751576,7.68939571913924
172473,721,670,353,499,653,0,311,149,166,231,302,323,245,236,496,544,428,601,491,515,285,387,230,435,479,571,790,265,489,251,306,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,82,31,10.3820526080318,1.59387501913012
571492,435,602,150,252,530,493,237,300,221,247,264,561,230,232,226,600,235,672,411,341,279,305,255,250,267,271,520,333,396,226,267,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,24,1,-4.38014920364551,-3.40705972473153
176624,699,637,200,277,684,0,551,0,139,285,545,218,245,208,295,791,607,808,412,399,294,822,376,446,668,484,920,651,707,197,261,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,6,2,7.42694142048882,-2.24267385272374
276510,459,607,372,721,630,0,240,187,154,142,384,245,227,237,472,519,341,443,424,450,232,305,221,378,342,362,602,231,269,226,297,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,71,25,4.43374663014946,-0.0586013968162003
420550,660,663,347,351,625,0,586,304,134,245,404,436,239,228,574,648,563,461,475,377,297,487,145,337,333,356,829,139,343,227,445,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,96,34,6.04483326794373,-1.62136016748425
577805,271,548,108,310,579,24,257,267,201,209,479,540,235,233,342,633,236,623,307,315,191,293,231,364,294,283,645,238,472,221,244,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,12,1,-4.91203714871138,-4.84558014452301
69752,320,564,145,290,490,510,247,231,231,270,423,467,234,237,257,600,229,631,356,340,260,298,216,361,321,292,524,288,522,236,197,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,26,1,-3.39886159874169,-2.99147426041805
141472,242,524,108,270,538,74,250,279,249,240,303,553,240,260,277,626,268,670,210,358,204,287,233,293,310,352,616,312,417,233,208,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,14,1,-4.25004376657445,-4.63296131775545
289595,230,490,123,290,594,0,219,379,138,162,248,245,225,212,333,574,376,173,382,372,163,659,344,285,273,348,611,334,522,223,279,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,27,7,-0.608728463720474,6.60073399900896
321264,755,677,114,311,613,0,231,314,141,381,342,298,234,223,427,747,489,196,368,337,153,381,251,217,265,384,223,342,289,212,316,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,60,18,5.21793739451623,2.9645760440591
466354,314,532,132,342,435,443,223,284,232,323,207,307,227,240,531,727,356,356,359,341,480,614,216,262,294,311,201,292,534,183,311,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,37,9,4.56698049114937,4.56443129007991
243881,222,483,118,261,463,405,255,212,220,263,203,456,228,222,327,584,271,659,301,351,223,330,263,340,291,205,584,240,454,234,233,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,22,1,-3.53128194810144,-3.4608156721454
821783,219,479,137,281,502,341,251,206,233,252,353,533,236,234,314,563,209,622,352,357,219,274,208,239,255,287,582,240,525,214,150,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,3,1,-4.39573720309353,-3.99984239967184
611255,301,522,78,450,519,0,229,249,192,221,346,301,225,226,267,684,369,398,334,360,566,298,212,329,287,315,412,345,462,221,233,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,47,12,4.64040792612006,4.42330934117842
109096,214,482,129,274,584,0,234,256,201,171,388,487,228,226,286,614,193,576,389,354,218,276,224,320,270,287,527,293,347,231,212,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,26,1,-4.13257481080349,-2.81896128034935
546963,581,640,270,549,603,0,511,72,235,220,386,304,233,232,598,533,536,361,432,279,222,303,205,425,385,387,789,253,562,225,253,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,87,35,4.89826891692986,-0.425575560254326
490240,313,558,47,218,374,527,224,196,277,532,233,284,225,227,260,710,402,183,294,328,254,234,232,274,270,645,310,467,603,232,185,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,70,24,5.4922759338974,3.08910633645522
681765,682,655,393,462,660,0,185,76,125,220,347,328,223,227,539,536,365,536,494,613,136,411,204,460,489,544,834,474,288,239,428,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,82,31,10.2929933099325,1.48346148589939
599186,396,591,146,333,471,574,222,328,219,262,353,424,227,223,269,542,226,587,365,349,255,383,252,276,255,293,567,292,480,235,172,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,26,1,-2.84624434502868,-3.38855565993355
107396,252,542,100,307,569,0,275,221,212,185,569,584,224,229,295,688,436,760,512,342,218,301,163,254,358,327,648,408,378,226,424,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,5,1,-3.8517951422629,-5.06310459110168
690363,158,458,129,262,536,0,233,202,198,228,268,459,234,223,328,582,264,624,363,358,182,284,207,359,263,316,379,309,399,228,226,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,35,1,-3.58522737547511,-2.41702470896121
215550,271,515,62,216,494,58,230,177,210,180,255,248,221,238,339,453,370,168,253,348,185,689,255,193,284,342,220,240,392,211,183,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,49,10,-0.305300471838348,8.79996291820545
765036,590,656,219,302,484,0,300,453,154,240,216,259,230,220,679,607,590,399,406,355,207,446,228,333,305,263,799,289,687,213,517,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,98,40,-0.119527390267246,5.82166071152722
585128,312,549,65,264,474,135,203,281,164,281,193,325,226,223,288,528,393,157,299,342,246,821,208,288,370,294,290,406,544,232,140,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,28,5,-2.25808588235016,8.81735309664461
373512,291,539,126,312,528,258,235,156,257,219,319,385,239,248,242,597,246,623,400,369,250,284,247,278,282,235,547,281,446,227,192,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,43,1,-2.79990285424811,-2.90936449970454
294752,317,566,105,365,505,500,232,221,199,213,294,503,232,242,307,582,220,613,376,343,200,315,199,201,228,285,499,227,448,200,160,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,42,1,-3.36136676359115,-3.90251068297569
593574,303,571,111,284,569,0,376,217,178,265,560,366,245,241,430,739,523,724,308,338,141,378,174,347,392,428,912,519,623,242,240,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,94,32,7.55354763427342,-1.8168821182653
417721,883,682,382,464,697,0,240,495,192,125,414,253,224,239,318,634,265,571,421,538,388,333,232,413,468,540,813,464,196,225,380,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,92,31,10.4728502779368,1.71120679538262
796243,317,534,77,264,528,0,243,253,206,254,213,402,230,229,263,629,464,203,330,343,192,869,90,290,362,218,324,506,521,240,107,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,29,5,-2.44231364790803,8.94747857657611
350974,331,544,138,285,582,0,211,319,202,184,310,523,231,247,306,566,259,668,313,323,206,329,233,212,277,316,524,281,355,239,220,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,24,1,-3.66631302787862,-3.27610606028261
524769,227,531,114,440,530,111,227,376,205,226,344,454,233,239,272,621,273,621,273,331,220,291,222,299,295,303,628,358,419,210,302,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,41,1,-1.95494257062324,-4.47636337175618
147499,105,384,77,279,447,0,243,347,248,450,447,318,220,226,275,682,436,306,349,316,539,303,199,307,266,294,680,473,618,250,207,Bone marrow_WNV D7 PBS 5_047_CD45+n=1e4,11,11_WNV_05,WNV,1,89,36,5.52707093257101,4.45249719281247
