"","Sample","Group","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"1","01_Mock_01","Mock",1.05579014237136,0.923076923076923,0.77326968973747,1.39473684210526,0.937980986871888,1.13207547169811,1.01591895803184,0.882352941176471,1.00523560209424,0.729139072847682,1.10091743119266,1.06285714285714,0.848056537102474,1.22488038277512,1.42105263157895,1.16447368421053,1.1264367816092,1.5,1.01393258426966,1.08487084870849,1.06909090909091,1.11801242236025,0.920245398773006,0.982578397212544,0.9375,1.20117762512267,1.45454545454545,0.968858131487889,1.08292682926829,0.794344473007712,1.05976520811099,0.697674418604651,0.802513464991023,1.11713933415536,0.666666666666667,1.02536715620828,1.06140350877193,1.06666666666667,1.33333333333333,0.994475138121547
"2","02_Mock_02","Mock",1.04278614401555,0.692307692307692,0.959427207637232,1.18421052631579,0.892711634223631,0.849056603773585,0.894356005788712,1.23529411764706,0.942408376963351,0.84635761589404,0.770642201834862,0.822857142857143,0.975265017667844,1.21531100478469,0.947368421052632,1.04111842105263,0.896551724137931,0.794117647058823,1.05707865168539,1.04059040590406,1.06909090909091,0.745341614906832,1.06748466257669,0.700348432055749,1.1875,1.14818449460255,0.909090909090909,1.11418685121107,0.878048780487805,0.987146529562982,0.893276414087513,1.05752753977968,1.09874326750449,0.980271270036991,1.30769230769231,1.05740987983979,1.05263157894737,1.2,0.888888888888889,0.994475138121547
"3","03_Mock_03","Mock",0.969918911849333,1.15384615384615,1.14558472553699,0.552631578947368,1.14169307378904,1.86792452830189,0.807525325615051,1.05882352941176,1.03664921465969,1.19403973509934,1.15596330275229,1.2,1.4416961130742,0.889952153110048,0.821052631578947,0.912828947368421,0.735632183908046,0.617647058823529,0.871011235955056,0.841328413284133,0.872727272727273,1.22981366459627,0.993865030674847,1.03484320557491,0.854166666666667,0.606476938174681,0.727272727272727,0.788927335640139,1.40487804878049,1.45758354755784,0.88367129135539,1.32925336597307,0.958707360861759,0.824907521578298,0.871794871794872,1.24165554072096,0.921052631578947,1.4,0.444444444444444,0.895027624309392
"4","04_Mock_04","Mock",0.960502223384776,0.576923076923077,0.844868735083532,1.15789473684211,0.945224083295609,0.849056603773585,1.13748191027496,0.529411764705882,1.16230366492147,1.2705298013245,0.577981651376147,0.788571428571429,0.911660777385159,0.76555023923445,0.978947368421053,1.03125,1.24137931034483,0.882352941176471,0.973483146067416,0.885608856088561,0.894545454545455,0.708074534161491,0.957055214723926,0.878048780487805,0.916666666666667,0.980372914622179,0.909090909090909,1.01730103806228,0.790243902439024,0.994858611825193,1.28068303094984,0.969400244798042,1.06104129263914,0.976572133168927,0.820512820512821,0.897196261682243,1.03508771929825,0.933333333333333,0.777777777777778,0.828729281767956
"5","05_Mock_05","Mock",0.929785882440865,1.73076923076923,1.14558472553699,0.736842105263158,1.20597555454957,0.622641509433962,1.01591895803184,1.23529411764706,0.816753926701571,1.03013245033113,0.963302752293578,1.13142857142857,0.975265017667844,0.813397129186603,0.978947368421053,0.907894736842105,0.988505747126437,0.617647058823529,0.854831460674157,1.04059040590406,0.763636363636364,1.00621118012422,0.993865030674847,1.02439024390244,0.9375,0.927379784102061,1.18181818181818,1.05882352941176,1.02439024390244,1.44215938303342,1.19103521878335,1.18237454100367,1.14721723518851,0.98766954377312,1.07692307692308,0.945260347129506,1.06140350877193,0.666666666666667,1.11111111111111,1.06077348066298
"6","06_Mock_06","Mock",1.04121669593812,0.923076923076923,1.13126491646778,0.973684210526316,0.876414667270258,0.679245283018868,1.1287988422576,1.05882352941176,1.03664921465969,0.929801324503311,1.43119266055046,0.994285714285714,0.848056537102474,1.09090909090909,0.852631578947369,0.942434210526316,1.01149425287356,1.58823529411765,1.22966292134831,1.1070110701107,1.33090909090909,1.19254658385093,1.06748466257669,1.37979094076655,1.16666666666667,1.13640824337586,0.818181818181818,1.05190311418685,0.819512195121951,0.323907455012853,0.691568836712914,0.763769889840881,0.931777378815081,1.1134401972873,1.25641025641026,0.833110814419226,0.868421052631579,0.733333333333333,1.44444444444444,1.22651933701657
"7","07_WNV_01","WNV",0.82485706812152,1.61538461538462,1.31742243436754,8.73684210526316,0.583974649162517,1.52830188679245,1.7192474674385,1.67647058823529,3.92670157068063,0.41523178807947,1.12844036697248,2.84571428571429,0.127208480565371,0.220095693779904,1.16842105263158,0.878289473684211,0.781609195402299,2.38235294117647,1.03011235955056,0.708487084870849,0.305454545454545,2.19875776397516,0.809815950920245,1.22299651567944,2.22916666666667,2.51128557409225,4.27272727272727,1.07266435986159,1.75609756097561,0.670951156812339,1.28388473852721,2.37209302325581,0.840215439856373,1.16152897657213,1.11538461538462,1.52202937249666,2.85087719298246,2.6,12.1111111111111,3.54696132596685
"8","08_WNV_02","WNV",0.912970367325586,1.78846153846154,1.63245823389021,6.44736842105263,0.741511996378452,1.18867924528302,1.65846599131693,0.705882352941177,2.16753926701571,0.740066225165563,0.770642201834862,1.47428571428571,0.57243816254417,0.411483253588517,0.789473684210526,1.10032894736842,0.735632183908046,0.617647058823529,0.749662921348314,1.35055350553506,0.48,2.57142857142857,0.717791411042945,0.930313588850174,1.14583333333333,1.00098135426889,2.63636363636364,1.01730103806228,0.731707317073171,0.524421593830334,1.49519743863394,1.82864137086903,1.12028725314183,1.72009864364982,1.30769230769231,1.27369826435247,1.79824561403509,1.46666666666667,9.44444444444444,2.41988950276243
"9","09_WNV_03","WNV",1.18627853966593,1.09615384615385,0.83054892601432,4.92105263157895,0.330466274332277,0.735849056603774,1.53690303907381,1.05882352941176,3.61256544502618,0.12317880794702,1.18348623853211,2.98285714285714,0.0636042402826855,0.124401913875598,0.757894736842105,0.740131578947368,0.620689655172414,1.32352941176471,0.897977528089888,0.664206642066421,0.610909090909091,1.26708074534161,0.754601226993865,0.658536585365854,1.58333333333333,2.15210991167812,2.72727272727273,0.906574394463668,1.60975609756098,0.300771208226221,0.886872998932764,2.29130966952264,1.17414721723519,1.29099876695438,1.19230769230769,1.04138851802403,1.35964912280702,1.06666666666667,7,2.41988950276243
"10","10_WNV_04","WNV",0.84951982362393,2.25,1.40334128878282,10.0526315789474,0.721593481213219,1.18867924528302,1.75397973950796,1.05882352941176,3.42408376963351,0.492715231788079,0.963302752293578,2.33142857142857,0.275618374558304,0.172248803827751,0.852631578947369,0.981907894736842,0.64367816091954,1.5,0.649887640449438,1.1070110701107,0.414545454545455,1.97515527950311,0.865030674846626,1.26480836236934,1.625,1.45731108930324,1.81818181818182,0.927335640138408,1.37560975609756,0.586118251928021,1.88580576307364,1.9828641370869,1.15798922800718,1.38347718865598,1.19230769230769,1.88251001335113,2.63157894736842,1.53333333333333,8.11111111111111,3.21546961325967
